Solyc01g094900.1	9316
Solyc07g052060.2	0.0012483166224570076	0
Solyc02g038805.1	0.001397918525390557	0
Solyc03g006030.4	0.0013999117580297418	0
Solyc00g500224.1	0.0013999117580297418	0
Solyc09g098115.1	0.0013999117580297418	0
Solyc09g059380.1	0.0014432375730356007	0
Solyc05g018060.1	0.0014780203842457886	0
Solyc03g093347.1	0.001507668309533852	0
Solyc05g054590.4	0.0015683247857261322	0
Solyc06g050297.1	0.0015683247857261322	0
Solyc09g150116.1	0.001647741405458897	0
Solyc12g038800.1	0.0016911555862068042	0
Solyc00g500241.1	0.0017504123846536956	0
Solyc07g053030.4	0.0017552186596587556	0
Solyc09g064930.3	0.0017552186596587556	0
Solyc12g094700.3	0.0017552186596587556	0
Solyc12g056520.3	0.0017552186596587556	0
Solyc02g068610.2	0.001957127395922741	0
Solyc06g068190.2	0.0019597608576623965	0
Solyc11g010990.3	0.0019597608576623965	0
Solyc11g012300.1	0.0019597608576623965	0
Solyc08g007420.3	0.0019610784262451913	0
Solyc11g071560.2	0.0019610784262451913	0
Solyc04g081160.3	0.0019623965533836023	0
Solyc09g008430.4	0.0019623965533836023	0
Solyc08g081660.2	0.0019623965533836023	0
Solyc10g045320.2	0.0019623965533836023	0
Solyc07g052560.3	0.0020214570805990265	0
Solyc09g061796.1	0.0020704121420366353	0
Solyc02g150149.1	0.0020714376381200865	0
Solyc09g059030.4	0.0020714376381200865	0
Solyc10g050190.3	0.0020873622737236247	0
Solyc04g008150.3	0.0021418120884290847	0
Solyc04g071640.1	0.0021846003345042902	0
Solyc03g044600.2	0.0021918109803983382	0
Solyc03g113950.4	0.0021918109803983382	0
Solyc09g066405.1	0.002285319435948222	0
Solyc12g062822.1	0.002285319435948222	0
Solyc03g160220.1	0.0022899771708690115	0
Solyc02g076740.3	0.0023493804422106642	0
Solyc09g015457.1	0.0023493804422106642	0
Solyc11g020270.1	0.0023493804422106642	0
Solyc01g091300.3	0.002436111666034457	0
Solyc04g077720.1	0.0024424168588800753	0
Solyc01g090880.3	0.002445573222249461	0
Solyc02g078320.3	0.002445573222249461	0
Solyc01g073970.3	0.002445573222249461	0
Solyc03g097800.5	0.002445573222249461	0
Solyc07g007300.3	0.002445573222249461	0
Solyc06g075080.4	0.002445573222249461	0
Solyc10g075107.1	0.002445573222249461	0
Solyc03g093350.4	0.0024471792389051668	0
Solyc09g007820.2	0.002500364232688706	0
Solyc01g056320.1	0.0026366526673427884	0
Solyc01g066200.1	0.002666008585689424	0
Solyc03g150148.2	0.0026796408544467265	0
Solyc04g052990.1	0.0027190699773085125	0
Solyc03g160100.1	0.0027242387813017463	0
Solyc01g086800.4	0.0027259630436472526	0
Solyc04g076830.4	0.0027259630436472526	0
Solyc06g060440.2	0.0027259630436472526	0
Solyc06g071320.3	0.0027259630436472526	0
Solyc10g047330.1	0.0027259630436472526	0
Solyc09g098230.3	0.0027259630436472526	0
Solyc10g075110.2	0.0027259630436472526	0
Solyc10g076890.3	0.0027259630436472526	0
Solyc11g012910.2	0.0027259630436472526	0
Solyc00g160770.1	0.0027327225841004203	0
Solyc10g047660.1	0.0027344887213391644	0
Solyc12g049320.3	0.002762994308746825	0
Solyc11g008410.3	0.0028358595018859777	0
Solyc02g093500.4	0.0028697031189782586	0
Solyc04g071120.3	0.002875102939003128	0
Solyc01g081080.3	0.00288894566997289	0
Solyc02g038727.1	0.0029130638842804284	0
Solyc02g014220.3	0.002983029180826401	0
Solyc11g040300.2	0.0029979473189255135	0
Solyc06g065910.3	0.003012910249427129	0
Solyc02g083550.2	0.0030335574491248767	0
Solyc05g052130.3	0.0030335574491248767	0
Solyc01g005130.3	0.0030354386698138963	0
Solyc01g010760.3	0.0030354386698138963	0
Solyc01g095670.4	0.0030354386698138963	0
Solyc04g010040.3	0.0030354386698138963	0
Solyc09g011660.3	0.0030354386698138963	0
Solyc12g008400.2	0.0030354386698138963	0
Solyc11g042877.1	0.0030394234786346136	0
Solyc04g047780.1	0.0030863801972317822	0
Solyc04g081120.1	0.003187636462670218	0
Solyc02g083020.1	0.003190129410788177	0
Solyc01g111700.2	0.0031940511182088353	0
Solyc10g055545.1	0.003256153345124629	0
Solyc08g075593.2	0.003348172054138678	0
Solyc04g082150.1	0.0033684514694822328	0
Solyc02g069110.5	0.003376646996868507	0
Solyc01g006585.2	0.003376646996868507	0
Solyc04g056540.3	0.003376646996868507	0
Solyc11g013020.2	0.003376646996868507	0
Solyc09g014580.3	0.003376646996868507	0
Solyc10g061940.3	0.003376646996868507	0
Solyc09g092060.3	0.0033884577699648407	0
Solyc02g032050.1	0.003451967868542071	0
Solyc04g162600.1	0.003457241298036079	0
Solyc10g055730.3	0.003490222722707067	0
Solyc09g063060.3	0.0035408084905757913	0
Solyc03g115160.3	0.0035450751365427367	0
Solyc05g007950.5	0.0035578932295539387	0
Solyc07g045127.1	0.0036711960520631704	0
Solyc01g073670.3	0.0037390584739550705	0
Solyc04g080780.2	0.0037502028083163195	0
Solyc11g013300.2	0.0037502028083163195	0
Solyc01g107900.3	0.003752434001398632	0
Solyc03g083730.1	0.003752434001398632	0
Solyc04g007520.3	0.003752434001398632	0
Solyc09g018760.2	0.003752434001398632	0
Solyc09g018790.3	0.003752434001398632	0
Solyc09g011910.3	0.003752434001398632	0
Solyc10g012060.3	0.003752434001398632	0
Solyc11g066820.2	0.003752434001398632	0
Solyc12g095870.3	0.003752434001398632	0
Solyc10g018530.2	0.003752434001398632	0
Solyc10g077010.2	0.003752434001398632	0
Solyc09g008203.1	0.0038420615364538743	0
Solyc07g062420.1	0.0038568009502198525	0
Solyc09g075540.1	0.003861216521425052	0
Solyc06g075280.3	0.0038709816230073756	0
Solyc01g050010.3	0.0038732804837385143	0
Solyc10g162830.1	0.004140885223151215	0
Solyc01g067980.1	0.0041445159708734264	0
Solyc01g088810.4	0.00416100518617461	0
Solyc04g072010.3	0.004163429841677814	0
Solyc06g075500.4	0.004163429841677814	0
Solyc01g090693.1	0.0041658553104971	0
Solyc02g090920.2	0.0041658553104971	0
Solyc03g059260.4	0.0041658553104971	0
Solyc03g097120.3	0.0041658553104971	0
Solyc04g081370.2	0.0041658553104971	0
Solyc08g006520.1	0.0041658553104971	0
Solyc08g007180.3	0.0041658553104971	0
Solyc10g052712.1	0.0041658553104971	0
Solyc11g066000.1	0.0041658553104971	0
Solyc11g018770.4	0.0041658553104971	0
Solyc05g008690.2	0.004260565101928169	0
Solyc00g006487.2	0.004299719125920728	0
Solyc01g020500.2	0.004351967982124858	0
Solyc12g100220.2	0.004372539905134346	0
Solyc01g097220.3	0.00438011304089111	0
Solyc01g005900.3	0.004382639084081273	0
Solyc09g097810.3	0.004385165959568977	0
Solyc10g045155.1	0.004512113063142366	0
Solyc09g005770.1	0.004527680575673095	0
Solyc04g051030.1	0.0045468067560819805	0
Solyc04g009520.3	0.004617553434416865	0
Solyc07g047680.3	0.004617553434416865	0
Solyc03g006600.1	0.004620186888479951	0
Solyc01g109470.3	0.004620186888479951	0
Solyc03g095360.3	0.004620186888479951	0
Solyc09g005580.5	0.004620186888479951	0
Solyc09g064500.3	0.004620186888479951	0
Solyc09g010500.3	0.004620186888479951	0
Solyc06g075520.3	0.004620186888479951	0
Solyc09g014510.3	0.004620186888479951	0
Solyc12g010750.2	0.004620186888479951	0
Solyc10g084840.2	0.004620186888479951	0
Solyc09g075700.1	0.004620186888479951	0
Solyc11g007360.1	0.004620186888479951	0
Solyc11g008920.1	0.0047574568958371624	0
Solyc03g120085.1	0.00477318914749764	0
Solyc03g059500.3	0.004782594894855892	0
Solyc10g024370.3	0.004814543636996686	0
Solyc04g161870.1	0.004849321621857285	0
Solyc09g018900.3	0.004861037874108143	0
Solyc07g007660.1	0.004861037874108143	0
Solyc07g161740.1	0.004922021669547043	0
Solyc03g113840.3	0.00496038140419936	0
Solyc07g021040.3	0.0050030988490522245	0
Solyc06g071090.3	0.005096114381736814	0
Solyc08g079720.3	0.005107517973590609	0
Solyc02g081570.5	0.005110371094396349	0
Solyc03g150154.1	0.005110371094396349	0
Solyc01g094230.4	0.0051160800032589125	0
Solyc06g073000.4	0.0051160800032589125	0
Solyc06g073210.4	0.0051160800032589125	0
Solyc07g063750.3	0.0051160800032589125	0
Solyc01g091850.3	0.005118935791269843	0
Solyc01g094090.4	0.005118935791269843	0
Solyc04g162280.1	0.005118935791269843	0
Solyc08g081670.3	0.005118935791269843	0
Solyc06g074890.1	0.005118935791269843	0
Solyc10g076810.1	0.005118935791269843	0
Solyc02g090080.1	0.0052267761972316674	0
Solyc09g092763.1	0.005376542450969787	0
Solyc09g098610.2	0.0053831559992285885	0
Solyc03g094170.3	0.005388037988850394	0
Solyc05g032620.1	0.005418704340996977	0
Solyc01g080370.3	0.005548962688778967	0
Solyc08g068440.4	0.005659665646234118	0
Solyc01g050040.4	0.005662757826927755	0
Solyc05g013050.3	0.005662757826927755	0
Solyc09g008600.3	0.005662757826927755	0
Solyc06g083000.1	0.005662757826927755	0
Solyc10g008670.3	0.005662757826927755	0
Solyc01g080410.3	0.00566585093406218	0
Solyc03g006560.4	0.00566585093406218	0
Solyc03g098440.4	0.00566585093406218	0
Solyc04g051190.3	0.00566585093406218	0
Solyc09g009540.5	0.00566585093406218	0
Solyc09g010370.3	0.00566585093406218	0
Solyc10g039380.2	0.00566585093406218	0
Solyc10g008665.1	0.00566585093406218	0
Solyc09g082960.1	0.00566585093406218	0
Solyc01g009960.4	0.005722720081647536	0
Solyc04g161860.1	0.005910278395470982	0
Solyc10g084720.1	0.005945746491547029	0
Solyc01g090040.4	0.0059553935718980894	0
Solyc08g083280.3	0.0059553935718980894	0
Solyc00g500306.1	0.006033389959520061	0
Solyc01g067950.1	0.006033389959520061	0
Solyc04g026060.1	0.006033389959520061	0
Solyc01g050045.1	0.006079040288004649	0
Solyc02g062510.3	0.006209361800594554	0
Solyc10g005430.4	0.006251555426614842	0
Solyc06g075630.4	0.006254898578163885	0
Solyc10g050105.1	0.006254898578163885	0
Solyc01g099450.4	0.006261587771121201	0
Solyc01g006740.4	0.006261587771121201	0
Solyc01g106870.4	0.006261587771121201	0
Solyc04g049640.3	0.006261587771121201	0
Solyc01g090697.1	0.006264933812422025	0
Solyc02g067260.3	0.006264933812422025	0
Solyc02g084220.3	0.006264933812422025	0
Solyc02g065690.3	0.006264933812422025	0
Solyc04g011770.2	0.006264933812422025	0
Solyc07g065870.3	0.006264933812422025	0
Solyc07g005720.3	0.006264933812422025	0
Solyc06g073460.4	0.006264933812422025	0
Solyc09g091060.3	0.006264933812422025	0
Solyc12g096470.2	0.006264933812422025	0
Solyc12g056550.1	0.006264933812422025	0
Solyc05g017795.1	0.006308587301011909	0
Solyc12g011420.2	0.0065471501398392095	0
Solyc11g065990.2	0.006578404164219147	0
Solyc04g007740.1	0.006614659413646984	0
Solyc04g007925.1	0.0067548786426939195	0
Solyc01g020245.1	0.006844739603781274	0
Solyc06g072640.1	0.006848334819065615	0
Solyc01g108800.4	0.0069204491114292195	0
Solyc01g087350.3	0.0069204491114292195	0
Solyc01g111140.3	0.0069204491114292195	0
Solyc03g120950.3	0.0069204491114292195	0
Solyc03g044100.4	0.0069204491114292195	0
Solyc03g117270.1	0.0069204491114292195	0
Solyc05g054480.3	0.0069204491114292195	0
Solyc07g053580.3	0.0069204491114292195	0
Solyc09g074040.1	0.0069204491114292195	0
Solyc10g082050.1	0.0069204491114292195	0
Solyc01g097960.3	0.007093403365417233	0
Solyc01g066625.2	0.00712132701738652	0
Solyc00g112190.2	0.0071359173925969795	0
Solyc05g161860.1	0.0071359173925969795	0
Solyc03g033515.1	0.007141857812801062	0
Solyc04g045300.1	0.007141857812801062	0
Solyc03g005590.2	0.007203322489080232	0
Solyc01g005800.3	0.007263265044244423	0
Solyc05g006430.3	0.007263265044244423	0
Solyc07g062280.3	0.007263265044244423	0
Solyc08g080610.1	0.007309030765148635	0
Solyc11g043060.1	0.007337423880081372	0
Solyc01g094727.1	0.007493279282742846	0
Solyc06g150105.1	0.007590188787821744	0
Solyc02g084300.1	0.007617439391623125	0
Solyc02g080240.3	0.007621336471939362	0
Solyc00g112930.4	0.0076291337343707185	0
Solyc09g061680.3	0.0076330339163078464	0
Solyc02g094140.4	0.0076369351319405445	0
Solyc01g080790.3	0.0076369351319405445	0
Solyc02g068600.3	0.0076369351319405445	0
Solyc02g069020.3	0.0076369351319405445	0
Solyc07g056160.4	0.0076369351319405445	0
Solyc09g009300.4	0.0076369351319405445	0
Solyc07g053150.3	0.0076369351319405445	0
Solyc08g007710.3	0.0076369351319405445	0
Solyc08g081060.3	0.0076369351319405445	0
Solyc08g008340.4	0.0076369351319405445	0
Solyc06g084430.4	0.0076369351319405445	0
Solyc11g065270.2	0.0076369351319405445	0
Solyc11g016930.1	0.0076369351319405445	0
Solyc09g091970.5	0.0076369351319405445	0
Solyc09g092030.4	0.0076369351319405445	0
Solyc09g150126.2	0.0076369351319405445	0
Solyc03g160810.1	0.007874043615060257	0
Solyc01g057600.3	0.00797907782936652	0
Solyc03g112013.1	0.007995249169667519	0
Solyc05g055410.3	0.008011437325478342	0
Solyc03g059205.1	0.008091817916388699	0
Solyc10g011720.1	0.008116703504512822	0
Solyc12g160940.1	0.008256024396371162	0
Solyc10g074400.3	0.008329976594676505	0
Solyc06g009420.4	0.008350388591582842	0
Solyc03g062660.5	0.008415009314517044	0
Solyc02g068200.1	0.008419213957520627	0
Solyc01g098610.4	0.008419213957520627	0
Solyc01g107170.2	0.008419213957520627	0
Solyc03g115170.1	0.008419213957520627	0
Solyc03g116480.1	0.008419213957520627	0
Solyc04g026250.1	0.008419213957520627	0
Solyc03g123880.3	0.008419213957520627	0
Solyc03g097410.1	0.008419213957520627	0
Solyc08g066430.1	0.008419213957520627	0
Solyc08g005720.5	0.008419213957520627	0
Solyc11g012490.2	0.008419213957520627	0
Solyc11g005840.2	0.008797383998537302	0
Solyc07g063920.3	0.008823526649280822	0
Solyc09g097920.3	0.008832249531364845	0
Solyc09g097930.5	0.008832249531364845	0
Solyc12g088510.1	0.008896053438665466	0
Solyc09g015145.1	0.008976211325206552	0
Solyc03g150118.1	0.009020637206291034	0
Solyc06g053410.1	0.00918518104799235	0
Solyc09g162060.1	0.009254303670457762	0
Solyc06g074130.4	0.009263350278727928	0
Solyc03g093440.4	0.0092678752303628	0
Solyc08g081980.5	0.0092678752303628	0
Solyc02g093510.3	0.009272401280159374	0
Solyc01g044558.1	0.009272401280159374	0
Solyc02g091535.1	0.009272401280159374	0
Solyc02g031740.3	0.009272401280159374	0
Solyc01g088760.5	0.009272401280159374	0
Solyc02g093010.3	0.009272401280159374	0
Solyc03g119620.1	0.009272401280159374	0
Solyc03g120320.1	0.009272401280159374	0
Solyc05g008000.3	0.009272401280159374	0
Solyc03g058920.3	0.009272401280159374	0
Solyc04g074950.3	0.009272401280159374	0
Solyc06g005790.3	0.009272401280159374	0
Solyc06g059710.3	0.009272401280159374	0
Solyc08g074683.1	0.009272401280159374	0
Solyc07g056460.3	0.009272401280159374	0
Solyc09g009200.3	0.009272401280159374	0
Solyc07g054180.5	0.009272401280159374	0
Solyc07g025530.1	0.009272401280159374	0
Solyc08g005670.2	0.009272401280159374	0
Solyc12g089050.3	0.009272401280159374	0
Solyc11g020910.3	0.009272401280159374	0
Solyc04g055100.1	0.009442995353667917	0
Solyc02g081050.4	0.009659191166767611	0
Solyc02g067730.2	0.009680380374984646	0
Solyc06g083330.2	0.009699121616633739	0
Solyc11g043070.3	0.009702010310595251	0
Solyc01g081540.4	0.00972257322645055	0
Solyc12g089210.2	0.00972257322645055	0
Solyc09g059020.4	0.009856279192739757	0
Solyc01g106180.3	0.00988053061082312	0
Solyc02g068615.1	0.009931162047707765	0
Solyc10g078990.1	0.010090284116692468	0
Solyc11g012950.2	0.010167877733427528	0
Solyc06g073030.3	0.01017759725582333	0
Solyc01g057270.4	0.010197049834326868	0
Solyc01g080860.3	0.010201915797602207	0
Solyc01g028807.1	0.010201915797602207	0
Solyc03g007090.1	0.010201915797602207	0
Solyc01g067910.4	0.010201915797602207	0
Solyc01g079400.3	0.010201915797602207	0
Solyc04g008920.1	0.010201915797602207	0
Solyc05g032770.5	0.010201915797602207	0
Solyc03g078570.3	0.010201915797602207	0
Solyc04g039980.3	0.010201915797602207	0
Solyc06g082300.4	0.010201915797602207	0
Solyc08g006690.1	0.010201915797602207	0
Solyc06g068170.2	0.010201915797602207	0
Solyc06g050565.1	0.010201915797602207	0
Solyc07g006620.4	0.010201915797602207	0
Solyc06g069150.1	0.010201915797602207	0
Solyc07g007830.5	0.010201915797602207	0
Solyc09g090460.3	0.010201915797602207	0
Solyc11g013130.2	0.010201915797602207	0
Solyc09g074900.5	0.010201915797602207	0
Solyc11g072240.2	0.010201915797602207	0
Solyc10g079440.2	0.010201915797602207	0
Solyc09g150143.1	0.010201915797602207	0
Solyc12g056390.1	0.010201915797602207	0
Solyc01g108360.5	0.01026756142350636	0
Solyc12g098480.1	0.010281258470929333	0
Solyc03g160250.1	0.010332277774021187	0
Solyc03g005140.2	0.010631603993785047	0
Solyc03g093980.2	0.010636633306616386	0
Solyc07g064360.3	0.010656761983592427	0
Solyc01g150150.1	0.010661797008446943	0
Solyc10g076500.3	0.010661797008446943	0
Solyc08g078460.3	0.010686989258354148	0
Solyc03g019920.1	0.01069203113233759	0
Solyc09g090490.3	0.010842393450573558	0
Solyc04g077240.4	0.010854062902803791	0
Solyc10g019170.2	0.010903771834473651	0
Solyc06g060930.1	0.010912358126592189	0
Solyc10g079410.2	0.011041677456639436	0
Solyc07g052555.1	0.011109165016738054	0
Solyc11g065420.3	0.01116129129663679	0
Solyc03g095710.4	0.011208263215942428	0
Solyc08g068075.1	0.011208263215942428	0
Solyc09g082950.2	0.011208263215942428	0
Solyc01g080100.3	0.011213488090028421	0
Solyc02g068130.4	0.011213488090028421	0
Solyc01g073660.3	0.011213488090028421	0
Solyc03g025200.3	0.011213488090028421	0
Solyc03g083880.4	0.011213488090028421	0
Solyc03g093690.3	0.011213488090028421	0
Solyc05g005880.2	0.011213488090028421	0
Solyc05g012700.3	0.011213488090028421	0
Solyc03g113420.4	0.011213488090028421	0
Solyc03g123710.3	0.011213488090028421	0
Solyc05g013390.1	0.011213488090028421	0
Solyc06g048810.5	0.011213488090028421	0
Solyc07g052670.3	0.011213488090028421	0
Solyc06g062330.3	0.011213488090028421	0
Solyc06g064460.4	0.011213488090028421	0
Solyc08g078620.1	0.011213488090028421	0
Solyc08g078640.4	0.011213488090028421	0
Solyc11g007530.2	0.011213488090028421	0
Solyc09g075750.1	0.011213488090028421	0
Solyc11g066150.3	0.011213488090028421	0
Solyc09g082860.3	0.011213488090028421	0
Solyc11g069240.2	0.011213488090028421	0
Solyc02g032060.1	0.011347618396259317	0
Solyc03g111520.3	0.011649244061373739	0
Solyc08g075560.1	0.011649244061373739	0
Solyc11g011640.1	0.011697860581917668	0
Solyc09g009480.1	0.01172487772224252	0
Solyc02g030530.1	0.011902559217177271	0
Solyc08g068990.2	0.01198459956950932	0
Solyc02g077580.1	0.012003959426550982	0
Solyc10g075080.1	0.012013470231542752	0
Solyc09g089770.3	0.012165380981732716	0
Solyc07g043680.3	0.012176160293273001	0
Solyc03g032220.3	0.01220479863771615	0
Solyc08g082500.2	0.012246007883927337	0
Solyc06g008765.2	0.012257189594282309	0
Solyc08g083100.3	0.012285164506285947	0
Solyc07g052870.3	0.012290763024749731	0
Solyc07g007410.4	0.012301963596182743	0
Solyc03g083130.3	0.01230756564876237	0
Solyc11g062030.1	0.01230756564876237	0
Solyc01g034150.5	0.012313168878991	0
Solyc00g244300.1	0.012313168878991	0
Solyc01g056720.4	0.012313168878991	0
Solyc04g011630.1	0.012313168878991	0
Solyc04g079190.5	0.012313168878991	0
Solyc04g045430.4	0.012313168878991	0
Solyc09g008920.3	0.012313168878991	0
Solyc07g053020.3	0.012313168878991	0
Solyc07g063040.3	0.012313168878991	0
Solyc09g007140.5	0.012313168878991	0
Solyc10g008390.3	0.012313168878991	0
Solyc12g044250.2	0.012313168878991	0
Solyc12g038420.2	0.012313168878991	0
Solyc11g022470.2	0.012313168878991	0
Solyc10g083140.1	0.012313168878991	0
Solyc12g098680.4	0.012313168878991	0
Solyc10g019270.3	0.012425348270956956	0
Solyc04g051787.1	0.01256812307062239	0
Solyc09g005070.1	0.012770031576610861	0
Solyc12g015900.1	0.012780189755966988	0
Solyc08g080060.4	0.012799594909309424	0
Solyc06g008785.1	0.012822725214937535	0
Solyc01g110320.4	0.012869042970290318	0
Solyc06g050600.4	0.012886431754814869	0
Solyc11g032090.3	0.012886431754814869	0
Solyc08g016804.1	0.013292041407949776	0
Solyc02g062150.3	0.013367209360238016	0
Solyc01g108350.5	0.013399494297612603	0
Solyc10g055460.2	0.013401094547155329	0
Solyc03g005555.1	0.013495334903552956	0
Solyc03g033490.3	0.013495334903552956	0
Solyc07g007770.2	0.013495334903552956	0
Solyc03g013304.2	0.013501335136255899	0
Solyc04g076630.3	0.013501335136255899	0
Solyc12g008900.2	0.013501335136255899	0
Solyc01g091840.4	0.013507336567041459	0
Solyc01g081570.3	0.013507336567041459	0
Solyc01g099100.4	0.013507336567041459	0
Solyc01g111500.3	0.013507336567041459	0
Solyc06g007310.5	0.013507336567041459	0
Solyc03g111070.3	0.013507336567041459	0
Solyc03g078783.1	0.013507336567041459	0
Solyc03g078800.2	0.013507336567041459	0
Solyc04g056530.2	0.013507336567041459	0
Solyc05g055170.3	0.013507336567041459	0
Solyc07g052070.3	0.013507336567041459	0
Solyc06g060420.3	0.013507336567041459	0
Solyc06g066780.3	0.013507336567041459	0
Solyc09g009010.4	0.013507336567041459	0
Solyc07g061970.3	0.013507336567041459	0
Solyc08g075790.5	0.013507336567041459	0
Solyc06g084400.3	0.013507336567041459	0
Solyc09g064610.3	0.013507336567041459	0
Solyc08g081810.3	0.013507336567041459	0
Solyc07g045090.3	0.013507336567041459	0
Solyc07g008030.3	0.013507336567041459	0
Solyc09g007800.3	0.013507336567041459	0
Solyc09g011650.4	0.013507336567041459	0
Solyc07g065060.1	0.013507336567041459	0
Solyc07g008940.3	0.013507336567041459	0
Solyc09g074350.1	0.013507336567041459	0
Solyc12g005270.2	0.013507336567041459	0
Solyc10g045540.2	0.013507336567041459	0
Solyc11g018805.1	0.013507336567041459	0
Solyc11g006870.1	0.013507336567041459	0
Solyc10g038185.1	0.013580494543392269	0
Solyc06g009860.1	0.013781298404135566	0
Solyc03g043940.4	0.013858559284534435	0
Solyc12g099520.3	0.013864189623252901	0
Solyc07g055415.2	0.014011821553008952	0
Solyc08g008440.2	0.014073715033197086	0
Solyc03g005530.1	0.014123316894066984	0
Solyc02g084860.1	0.014129522562413193	0
Solyc06g084325.1	0.014155140410165008	0
Solyc01g068297.2	0.014578511516324682	0
Solyc08g080230.1	0.014732152794483762	0
Solyc08g075820.4	0.014732152794483762	0
Solyc04g014920.3	0.014777031964617021	0
Solyc12g013570.2	0.014777031964617021	0
Solyc02g050200.2	0.014796284132945868	0
Solyc00g069880.2	0.014796284132945868	0
Solyc01g049910.4	0.014796284132945868	0
Solyc04g072790.2	0.014796284132945868	0
Solyc08g006120.3	0.014796284132945868	0
Solyc06g064560.4	0.014796284132945868	0
Solyc01g080040.3	0.014802703952381575	0
Solyc02g071520.3	0.014802703952381575	0
Solyc02g085090.1	0.014802703952381575	0
Solyc01g108580.3	0.014802703952381575	0
Solyc01g050070.5	0.014802703952381575	0
Solyc02g077740.3	0.014802703952381575	0
Solyc02g078285.1	0.014802703952381575	0
Solyc04g008900.4	0.014802703952381575	0
Solyc04g077590.4	0.014802703952381575	0
Solyc06g007610.3	0.014802703952381575	0
Solyc03g121040.5	0.014802703952381575	0
Solyc03g112010.5	0.014802703952381575	0
Solyc04g005900.3	0.014802703952381575	0
Solyc04g079550.4	0.014802703952381575	0
Solyc05g053900.4	0.014802703952381575	0
Solyc04g007800.5	0.014802703952381575	0
Solyc03g097820.2	0.014802703952381575	0
Solyc05g009270.4	0.014802703952381575	0
Solyc05g056020.3	0.014802703952381575	0
Solyc07g006130.3	0.014802703952381575	0
Solyc08g066050.3	0.014802703952381575	0
Solyc06g062360.3	0.014802703952381575	0
Solyc06g074630.4	0.014802703952381575	0
Solyc06g063230.3	0.014802703952381575	0
Solyc08g077100.3	0.014802703952381575	0
Solyc07g047750.3	0.014802703952381575	0
Solyc11g013390.3	0.014802703952381575	0
Solyc10g054400.1	0.014802703952381575	0
Solyc11g065820.3	0.014802703952381575	0
Solyc11g066440.2	0.014802703952381575	0
Solyc11g018774.2	0.014802703952381575	0
Solyc10g062200.2	0.014802703952381575	0
Solyc12g099080.3	0.014802703952381575	0
Solyc06g005880.4	0.014854966837342625	0
Solyc12g100363.1	0.014946380284585836	0
