Solyc03g007030.3	2286
Solyc07g007020.3	0.001200333505836352	0
Solyc09g091990.4	0.001200333505836352	0
Solyc10g055780.1	0.001200333505836352	0
Solyc12g056710.4	0.001200333505836352	0
Solyc08g078010.3	0.0012044045649273196	0
Solyc08g078850.3	0.0012044045649273196	0
Solyc10g006870.1	0.0012044045649273196	0
Solyc07g064360.3	0.001285044223677727	0
Solyc10g084950.3	0.001291560916524463	0
Solyc11g042877.1	0.0013040728364910185	0
Solyc07g026740.1	0.001351177388973786	0
Solyc06g066160.3	0.001384506618411479	0
Solyc07g026720.3	0.0013973612046227566	0
Solyc09g061796.1	0.001411025858829004	0
Solyc03g007090.1	0.0014420773196864277	0
Solyc01g109400.3	0.0014420773196864277	0
Solyc02g077400.4	0.0014420773196864277	0
Solyc01g005540.5	0.0014420773196864277	0
Solyc03g113140.3	0.0014420773196864277	0
Solyc04g074830.1	0.0014420773196864277	0
Solyc04g074950.3	0.0014420773196864277	0
Solyc05g051750.3	0.0014420773196864277	0
Solyc07g056440.3	0.0014420773196864277	0
Solyc09g010500.3	0.0014420773196864277	0
Solyc08g068790.3	0.0014420773196864277	0
Solyc10g083890.2	0.0014420773196864277	0
Solyc09g092010.1	0.0014420773196864277	0
Solyc10g006140.3	0.0014420773196864277	0
Solyc09g150126.2	0.0014420773196864277	0
Solyc10g037980.2	0.0014420773196864277	0
Solyc12g057090.1	0.0014420773196864277	0
Solyc07g009340.2	0.001483586641842979	0
Solyc05g016620.3	0.0015207716832614738	0
Solyc03g096220.3	0.001568203579609507	0
Solyc01g011470.1	0.0015843511904894594	0
Solyc01g005320.2	0.0015891636643759197	0
Solyc10g019170.2	0.0016247771895887557	0
Solyc01g110610.4	0.0017016187859227468	0
Solyc01g060420.2	0.0017235926628716	0
Solyc03g006820.3	0.0017235926628716	0
Solyc02g068770.5	0.0017235926628716	0
Solyc03g005050.3	0.0017235926628716	0
Solyc01g111060.4	0.0017235926628716	0
Solyc04g077270.4	0.0017235926628716	0
Solyc04g082060.4	0.0017235926628716	0
Solyc03g093690.3	0.0017235926628716	0
Solyc06g005250.3	0.0017235926628716	0
Solyc04g080640.1	0.0017235926628716	0
Solyc07g005400.3	0.0017235926628716	0
Solyc07g061935.1	0.0017235926628716	0
Solyc08g080070.1	0.0017235926628716	0
Solyc06g051020.2	0.0017235926628716	0
Solyc08g076620.1	0.0017235926628716	0
Solyc09g064500.3	0.0017235926628716	0
Solyc07g054420.2	0.0017235926628716	0
Solyc11g005720.1	0.0017235926628716	0
Solyc12g036440.1	0.0017235926628716	0
Solyc09g083120.3	0.0017235926628716	0
Solyc12g055930.3	0.0017235926628716	0
Solyc08g036570.1	0.0018201124911224555	0
Solyc08g028780.1	0.0018213522613709434	0
Solyc08g006240.4	0.0019474734775891392	0
Solyc01g080700.4	0.00205110881107086	0
Solyc01g098520.3	0.00205110881107086	0
Solyc01g005620.3	0.00205110881107086	0
Solyc01g110460.4	0.00205110881107086	0
Solyc02g063510.1	0.00205110881107086	0
Solyc04g009820.3	0.00205110881107086	0
Solyc03g044150.4	0.00205110881107086	0
Solyc06g068680.3	0.00205110881107086	0
Solyc08g041860.1	0.00205110881107086	0
Solyc08g007760.3	0.00205110881107086	0
Solyc10g079250.2	0.00205110881107086	0
Solyc11g072240.2	0.00205110881107086	0
Solyc10g074610.3	0.00205110881107086	0
Solyc03g081250.3	0.0020557997458363984	0
Solyc03g111510.3	0.0020802016231675066	0
Solyc01g005500.3	0.0020829703482679583	0
Solyc08g078460.3	0.0020829703482679583	0
Solyc01g068630.3	0.002084355576592345	0
Solyc09g018230.1	0.002084355576592345	0
Solyc08g081240.3	0.002084355576592345	0
Solyc03g025960.1	0.002228528517497102	0
Solyc09g005800.2	0.0023296041103273353	0
Solyc07g052870.3	0.002377154384563275	0
Solyc02g014460.5	0.002381787587966118	0
Solyc04g007330.4	0.002381787587966118	0
Solyc01g073930.3	0.0024294175148065087	0
Solyc03g025290.3	0.0024294175148065087	0
Solyc03g033600.3	0.0024294175148065087	0
Solyc06g007610.3	0.0024294175148065087	0
Solyc03g034050.3	0.0024294175148065087	0
Solyc03g120660.4	0.0024294175148065087	0
Solyc03g044260.3	0.0024294175148065087	0
Solyc03g112460.3	0.0024294175148065087	0
Solyc04g007520.3	0.0024294175148065087	0
Solyc05g012700.3	0.0024294175148065087	0
Solyc03g097010.3	0.0024294175148065087	0
Solyc04g080850.3	0.0024294175148065087	0
Solyc06g066100.3	0.0024294175148065087	0
Solyc06g076965.1	0.0024294175148065087	0
Solyc08g079620.3	0.0024294175148065087	0
Solyc07g006380.3	0.0024294175148065087	0
Solyc09g061890.3	0.0024294175148065087	0
Solyc08g082580.3	0.0024294175148065087	0
Solyc10g078530.2	0.0024294175148065087	0
Solyc12g010430.1	0.0024294175148065087	0
Solyc10g005820.3	0.0024294175148065087	0
Solyc11g066820.2	0.0024294175148065087	0
Solyc10g080400.2	0.0024294175148065087	0
Solyc11g005770.2	0.0024294175148065087	0
Solyc12g008350.3	0.0024294175148065087	0
Solyc12g096450.2	0.0024294175148065087	0
Solyc04g051240.1	0.0024514766569301693	0
Solyc10g039383.1	0.0024531820425007984	0
Solyc07g049150.2	0.002544640353087291	0
Solyc07g025140.5	0.0026595032673249314	0
Solyc01g067950.1	0.0026733790628397126	0
Solyc01g100107.1	0.0026733790628397126	0
Solyc11g068897.1	0.0026733790628397126	0
Solyc12g162160.1	0.0026733790628397126	0
Solyc01g108520.2	0.002676516441699477	0
Solyc01g018010.2	0.002694336505065688	0
Solyc03g079880.4	0.0027158980514311567	0
Solyc01g006740.4	0.0027176182476952174	0
Solyc01g106870.4	0.0027176182476952174	0
Solyc02g062510.3	0.0027987873179822187	0
Solyc01g050010.3	0.0028399893294083255	0
Solyc07g026730.1	0.0028399893294083255	0
Solyc02g080510.1	0.002866185574914227	0
Solyc01g092950.3	0.002866185574914227	0
Solyc03g008010.3	0.002866185574914227	0
Solyc03g098180.3	0.002866185574914227	0
Solyc03g026220.3	0.002866185574914227	0
Solyc04g009190.3	0.002866185574914227	0
Solyc04g009330.4	0.002866185574914227	0
Solyc03g034010.3	0.002866185574914227	0
Solyc03g097360.3	0.002866185574914227	0
Solyc03g114020.3	0.002866185574914227	0
Solyc03g114150.3	0.002866185574914227	0
Solyc07g056330.3	0.002866185574914227	0
Solyc07g006220.2	0.002866185574914227	0
Solyc07g045090.3	0.002866185574914227	0
Solyc08g077760.3	0.002866185574914227	0
Solyc09g008270.3	0.002866185574914227	0
Solyc12g010390.2	0.002866185574914227	0
Solyc12g010400.2	0.002866185574914227	0
Solyc09g014580.3	0.002866185574914227	0
Solyc10g079090.3	0.002866185574914227	0
Solyc10g084840.2	0.002866185574914227	0
Solyc11g065900.2	0.002866185574914227	0
Solyc10g085080.3	0.002866185574914227	0
Solyc12g088320.2	0.002866185574914227	0
Solyc10g085660.3	0.002866185574914227	0
Solyc09g082890.3	0.002866185574914227	0
Solyc12g006980.2	0.002866185574914227	0
Solyc12g038420.2	0.002866185574914227	0
Solyc11g062130.2	0.002866185574914227	0
Solyc07g063470.1	0.002886498589721915	0
Solyc01g111700.2	0.002895837796424852	0
Solyc08g062180.3	0.002901277408989973	0
Solyc01g010280.3	0.0029310278102417544	0
Solyc10g009540.1	0.0029920984559900173	0
Solyc11g040300.2	0.003059995610252751	0
Solyc09g018220.3	0.003092376556797474	0
Solyc03g019670.3	0.003096199520243709	0
Solyc06g064560.4	0.003096199520243709	0
Solyc09g007020.1	0.003105723063327268	0
Solyc01g081080.3	0.003172712648783116	0
Solyc11g039670.1	0.003200800298042394	0
Solyc05g161730.1	0.0032909185742163363	0
Solyc01g097530.3	0.0033029926645457034	0
Solyc09g008760.1	0.0033453371748852394	0
Solyc01g066910.3	0.0033671630920207767	0
Solyc01g087140.5	0.0033671630920207767	0
Solyc01g094650.4	0.0033671630920207767	0
Solyc01g013883.2	0.0033671630920207767	0
Solyc04g016530.3	0.0033671630920207767	0
Solyc03g026330.5	0.0033671630920207767	0
Solyc04g009540.1	0.0033671630920207767	0
Solyc05g005740.3	0.0033671630920207767	0
Solyc05g005880.2	0.0033671630920207767	0
Solyc04g078470.3	0.0033671630920207767	0
Solyc03g120950.3	0.0033671630920207767	0
Solyc03g078110.1	0.0033671630920207767	0
Solyc04g008060.3	0.0033671630920207767	0
Solyc03g113960.4	0.0033671630920207767	0
Solyc07g014650.3	0.0033671630920207767	0
Solyc07g056430.3	0.0033671630920207767	0
Solyc08g007830.1	0.0033671630920207767	0
Solyc08g048540.2	0.0033671630920207767	0
Solyc06g075610.1	0.0033671630920207767	0
Solyc06g071590.3	0.0033671630920207767	0
Solyc10g054100.3	0.0033671630920207767	0
Solyc10g009110.1	0.0033671630920207767	0
Solyc09g014890.3	0.0033671630920207767	0
Solyc11g009020.2	0.0033671630920207767	0
Solyc11g006540.2	0.0033671630920207767	0
Solyc01g005880.1	0.0033884543768279477	0
Solyc12g098480.1	0.003405829495215145	0
Solyc10g049250.4	0.003446235138286	0
Solyc01g056320.1	0.003503548485102048	0
Solyc03g119560.1	0.003504234162150802	0
Solyc07g065860.3	0.0035201711431160285	0
Solyc01g150131.1	0.0035222921874472255	0
Solyc01g095870.3	0.0037391497398915692	0
Solyc11g012950.2	0.003741377673554914	0
Solyc07g044960.1	0.0037547615672754607	0
Solyc06g082420.4	0.0038202332719825993	0
Solyc08g077380.4	0.0038707821432775193	0
Solyc03g005860.4	0.0038753929933914386	0
Solyc02g068200.1	0.003941214804592414	0
Solyc01g009990.3	0.003941214804592414	0
Solyc01g109100.2	0.003941214804592414	0
Solyc01g089857.1	0.003941214804592414	0
Solyc01g058520.5	0.003941214804592414	0
Solyc01g111580.3	0.003941214804592414	0
Solyc01g096370.4	0.003941214804592414	0
Solyc05g009790.1	0.003941214804592414	0
Solyc03g120740.1	0.003941214804592414	0
Solyc04g150104.1	0.003941214804592414	0
Solyc03g095360.3	0.003941214804592414	0
Solyc04g079950.4	0.003941214804592414	0
Solyc04g007600.4	0.003941214804592414	0
Solyc05g054480.3	0.003941214804592414	0
Solyc05g012940.4	0.003941214804592414	0
Solyc06g011560.3	0.003941214804592414	0
Solyc04g008240.3	0.003941214804592414	0
Solyc03g083070.3	0.003941214804592414	0
Solyc06g035690.3	0.003941214804592414	0
Solyc08g079530.3	0.003941214804592414	0
Solyc09g015490.3	0.003941214804592414	0
Solyc06g062960.3	0.003941214804592414	0
Solyc06g053480.3	0.003941214804592414	0
Solyc06g065290.5	0.003941214804592414	0
Solyc06g065390.5	0.003941214804592414	0
Solyc09g013090.4	0.003941214804592414	0
Solyc10g012060.3	0.003941214804592414	0
Solyc11g066970.4	0.003941214804592414	0
Solyc10g074550.3	0.003941214804592414	0
Solyc11g067280.2	0.003941214804592414	0
Solyc09g089500.3	0.003941214804592414	0
Solyc12g096330.3	0.003941214804592414	0
Solyc12g096580.2	0.003941214804592414	0
Solyc12g098740.2	0.003941214804592414	0
Solyc01g108350.5	0.0039612698047410905	0
Solyc08g161430.1	0.003965942939566234	0
Solyc01g101170.4	0.003998744343400135	0
Solyc02g030520.1	0.004117845371439038	0
Solyc04g009100.1	0.004117845371439038	0
Solyc04g051050.1	0.004117845371439038	0
Solyc04g052910.3	0.004117845371439038	0
Solyc05g049860.3	0.004117845371439038	0
Solyc04g074620.1	0.004117845371439038	0
Solyc03g053135.1	0.004117845371439038	0
Solyc08g150140.1	0.004117845371439038	0
Solyc06g060215.1	0.004117845371439038	0
Solyc06g083590.5	0.004117845371439038	0
Solyc09g061780.1	0.004117845371439038	0
Solyc08g081110.2	0.004117845371439038	0
Solyc07g161410.1	0.004117845371439038	0
Solyc09g005780.3	0.004117845371439038	0
Solyc10g005905.1	0.004117845371439038	0
Solyc11g010530.2	0.004117845371439038	0
Solyc11g005990.2	0.004117845371439038	0
Solyc09g090000.1	0.004117845371439038	0
Solyc10g160620.1	0.004117845371439038	0
Solyc12g017670.4	0.004117845371439038	0
Solyc12g161810.1	0.004117845371439038	0
Solyc12g098140.2	0.004117845371439038	0
Solyc12g077430.1	0.004145804857041217	0
Solyc02g069053.1	0.004158480678902232	0
Solyc09g008913.1	0.004166729945361831	0
Solyc03g098100.4	0.004182292934583688	0
Solyc03g112040.1	0.004247200468275254	0
Solyc07g041500.3	0.004252133604660449	0
Solyc07g051960.3	0.004272433579784962	0
Solyc05g011825.2	0.0043896299890874135	0
Solyc06g071090.3	0.0045201050072767954	0
Solyc12g099870.3	0.0045278823915168125	0
Solyc04g015630.2	0.004533071538954261	0
Solyc11g012560.3	0.004533733663035341	0
Solyc01g057270.4	0.004538264066015323	0
Solyc01g111970.5	0.004538264066015323	0
Solyc01g080040.3	0.0045955283384125885	0
Solyc10g009080.2	0.0045955283384125885	0
Solyc03g007460.3	0.0045955283384125885	0
Solyc01g094550.3	0.0045955283384125885	0
Solyc02g030460.2	0.0045955283384125885	0
Solyc02g031830.1	0.0045955283384125885	0
Solyc02g092790.4	0.0045955283384125885	0
Solyc03g119723.1	0.0045955283384125885	0
Solyc04g072210.4	0.0045955283384125885	0
Solyc04g007790.3	0.0045955283384125885	0
Solyc06g036540.1	0.0045955283384125885	0
Solyc06g060570.3	0.0045955283384125885	0
Solyc07g006360.1	0.0045955283384125885	0
Solyc07g062810.4	0.0045955283384125885	0
Solyc06g074790.3	0.0045955283384125885	0
Solyc06g053630.3	0.0045955283384125885	0
Solyc09g065260.2	0.0045955283384125885	0
Solyc06g076100.3	0.0045955283384125885	0
Solyc10g081150.3	0.0045955283384125885	0
Solyc11g020960.2	0.0045955283384125885	0
Solyc11g069210.2	0.0045955283384125885	0
Solyc04g015380.1	0.004814284009486899	0
Solyc12g006040.4	0.004819732897319549	0
Solyc11g012300.1	0.004827912738542765	0
Solyc07g053530.1	0.004830641088083547	0
Solyc11g006980.1	0.004830641088083547	0
Solyc01g108460.1	0.004900655338171104	0
Solyc08g022130.3	0.004914187803611859	0
Solyc10g078220.2	0.005060063768857903	0
Solyc08g075820.4	0.005111344262325163	0
Solyc01g162730.1	0.005117059917271761	0
Solyc03g115160.3	0.0051227791360183555	0
Solyc01g066820.4	0.005137092773289951	0
Solyc09g056360.3	0.005139958173197894	0
Solyc02g036440.3	0.0052404260129016505	0
Solyc02g038727.1	0.005291137903411369	0
Solyc12g011230.1	0.005291137903411369	0
Solyc03g053040.1	0.005294414606720745	0
Solyc03g082800.2	0.005294414606720745	0
Solyc07g055570.1	0.005294414606720745	0
Solyc01g009340.5	0.005340166369578134	0
Solyc02g062350.3	0.005340166369578134	0
Solyc01g109460.3	0.005340166369578134	0
Solyc02g087190.1	0.005340166369578134	0
Solyc02g083120.3	0.005340166369578134	0
Solyc01g100650.3	0.005340166369578134	0
Solyc01g007010.2	0.005340166369578134	0
Solyc03g025600.3	0.005340166369578134	0
Solyc02g065530.5	0.005340166369578134	0
Solyc01g090300.2	0.005340166369578134	0
Solyc03g112130.1	0.005340166369578134	0
Solyc03g121620.1	0.005340166369578134	0
Solyc04g054910.4	0.005340166369578134	0
Solyc04g056530.2	0.005340166369578134	0
Solyc06g005840.4	0.005340166369578134	0
Solyc04g015590.4	0.005340166369578134	0
Solyc08g005870.2	0.005340166369578134	0
Solyc06g076960.2	0.005340166369578134	0
Solyc06g068670.3	0.005340166369578134	0
Solyc07g054620.4	0.005340166369578134	0
Solyc07g047840.2	0.005340166369578134	0
Solyc10g047060.2	0.005340166369578134	0
Solyc11g066040.2	0.005340166369578134	0
Solyc11g072580.2	0.005340166369578134	0
Solyc11g066430.3	0.005340166369578134	0
Solyc10g012080.4	0.005340166369578134	0
Solyc10g085740.2	0.005340166369578134	0
Solyc10g086350.2	0.005340166369578134	0
Solyc12g056540.1	0.005340166369578134	0
Solyc10g076420.2	0.005340166369578134	0
Solyc08g076070.1	0.005369428712630214	0
Solyc11g065540.1	0.00538152436409625	0
Solyc04g026300.1	0.005407080149014146	0
Solyc02g091630.1	0.005467066123327411	0
Solyc02g087100.1	0.0054685423777317875	0
Solyc08g150143.1	0.0054938065469384775	0
Solyc06g009540.1	0.005708930686290677	0
Solyc02g083950.3	0.005749903391914565	0
Solyc10g050227.1	0.005778921122630224	0
Solyc05g054360.5	0.0057907761170437186	0
Solyc08g016660.2	0.005798418650336279	0
Solyc01g104760.2	0.005812850056640318	0
Solyc01g050040.4	0.005812850056640318	0
Solyc07g005680.5	0.005812850056640318	0
Solyc11g068920.1	0.005812850056640318	0
Solyc11g042873.1	0.006008180558614094	0
Solyc08g022133.1	0.00608696874866066	0
Solyc01g094870.3	0.00617823028326607	0
Solyc03g112970.1	0.00617823028326607	0
Solyc11g065180.2	0.00617823028326607	0
Solyc03g006830.3	0.006183514461503076	0
Solyc01g160370.1	0.006183514461503076	0
Solyc01g005130.3	0.006183514461503076	0
Solyc02g090820.3	0.006183514461503076	0
Solyc01g105800.4	0.006183514461503076	0
Solyc01g006190.3	0.006183514461503076	0
Solyc01g088330.1	0.006183514461503076	0
Solyc01g088390.3	0.006183514461503076	0
Solyc03g025410.4	0.006183514461503076	0
Solyc03g005730.4	0.006183514461503076	0
Solyc01g111640.3	0.006183514461503076	0
Solyc01g008260.5	0.006183514461503076	0
Solyc03g006070.3	0.006183514461503076	0
Solyc03g062790.3	0.006183514461503076	0
Solyc05g012400.4	0.006183514461503076	0
Solyc03g121910.1	0.006183514461503076	0
Solyc04g007940.5	0.006183514461503076	0
Solyc05g050530.3	0.006183514461503076	0
Solyc03g118820.4	0.006183514461503076	0
Solyc03g119190.3	0.006183514461503076	0
Solyc06g054420.3	0.006183514461503076	0
Solyc09g008450.3	0.006183514461503076	0
Solyc08g006520.1	0.006183514461503076	0
Solyc08g006765.1	0.006183514461503076	0
Solyc08g077240.3	0.006183514461503076	0
Solyc08g067770.3	0.006183514461503076	0
Solyc07g045440.1	0.006183514461503076	0
Solyc08g014430.3	0.006183514461503076	0
Solyc06g076010.3	0.006183514461503076	0
Solyc11g071740.2	0.006183514461503076	0
Solyc10g008910.1	0.006183514461503076	0
Solyc12g044320.2	0.006183514461503076	0
Solyc12g044630.2	0.006183514461503076	0
Solyc11g010100.2	0.006183514461503076	0
Solyc10g085560.3	0.006183514461503076	0
Solyc10g079920.2	0.006183514461503076	0
Solyc10g085690.2	0.006183514461503076	0
Solyc11g044560.3	0.006183514461503076	0
Solyc12g098890.2	0.006183514461503076	0
Solyc02g081760.2	0.006268903007383298	0
Solyc06g075490.1	0.006381545085386913	0
Solyc02g161360.1	0.006519125823054851	0
Solyc10g018750.1	0.006526043857671341	0
Solyc01g066500.1	0.006535418782634513	0
Solyc02g093500.4	0.0065537552294626066	0
Solyc04g082150.1	0.0065537552294626066	0
Solyc12g160370.1	0.00655722356367484	0
Solyc07g065830.1	0.0065590531412461645	0
Solyc03g160100.1	0.006564163173248626	0
Solyc08g006120.3	0.006564163173248626	0
Solyc11g069800.1	0.006564163173248626	0
Solyc03g063710.1	0.006566965644563576	0
Solyc03g096250.3	0.0065921522250499565	0
Solyc01g108270.5	0.006798226857280634	0
Solyc07g043100.1	0.006931269804609538	0
Solyc07g063500.4	0.0069571024790169725	0
Solyc09g005520.2	0.006964370242741575	0
Solyc03g033490.3	0.006968005627639613	0
Solyc02g093390.4	0.00697164201446522	0
Solyc01g103220.3	0.007137312402967052	0
Solyc02g094140.4	0.007137312402967052	0
Solyc01g009565.1	0.007137312402967052	0
Solyc01g009610.3	0.007137312402967052	0
Solyc01g056780.3	0.007137312402967052	0
Solyc02g078320.3	0.007137312402967052	0
Solyc02g069800.1	0.007137312402967052	0
Solyc03g019810.3	0.007137312402967052	0
Solyc01g006660.4	0.007137312402967052	0
Solyc03g083650.5	0.007137312402967052	0
Solyc04g009140.4	0.007137312402967052	0
Solyc06g008350.3	0.007137312402967052	0
Solyc05g012370.3	0.007137312402967052	0
Solyc06g009370.5	0.007137312402967052	0
Solyc03g096640.5	0.007137312402967052	0
Solyc05g054610.1	0.007137312402967052	0
Solyc03g097120.3	0.007137312402967052	0
Solyc05g054860.1	0.007137312402967052	0
Solyc04g049710.3	0.007137312402967052	0
Solyc05g050960.4	0.007137312402967052	0
Solyc06g036050.4	0.007137312402967052	0
Solyc06g060420.3	0.007137312402967052	0
Solyc07g020800.3	0.007137312402967052	0
Solyc08g059700.2	0.007137312402967052	0
Solyc09g007800.3	0.007137312402967052	0
Solyc07g055250.3	0.007137312402967052	0
Solyc09g055900.4	0.007137312402967052	0
Solyc06g071990.4	0.007137312402967052	0
Solyc10g084170.1	0.007137312402967052	0
Solyc10g045320.2	0.007137312402967052	0
Solyc10g080690.2	0.007137312402967052	0
Solyc10g018540.2	0.007137312402967052	0
Solyc10g075100.2	0.007137312402967052	0
Solyc12g056550.1	0.007137312402967052	0
Solyc11g012080.2	0.007137312402967052	0
Solyc10g077010.2	0.007137312402967052	0
Solyc01g110070.3	0.007137971807338754	0
Solyc02g085965.1	0.007188135244858116	0
Solyc07g026630.1	0.007215490100806551	0
Solyc05g018910.3	0.007269002724244397	0
Solyc02g055533.1	0.007367456421605218	0
Solyc12g087920.2	0.007371256931861298	0
Solyc06g068190.2	0.007397889161085595	0
Solyc04g074140.4	0.007401697858183324	0
Solyc04g079860.1	0.007401697858183324	0
Solyc06g059810.1	0.007401697858183324	0
Solyc05g007700.1	0.007409382368498863	0
Solyc08g074525.2	0.007469934674985691	0
Solyc10g080650.3	0.007543226066553027	0
Solyc01g007830.2	0.007567027353231794	0
Solyc05g017797.2	0.007580317775337688	0
Solyc02g081780.3	0.0076103501955272265	0
Solyc11g017210.3	0.007625861751614772	0
Solyc05g051495.1	0.007732732895069318	0
Solyc04g026315.2	0.007811596842170195	0
Solyc07g006770.2	0.007839457184715718	0
Solyc01g105300.4	0.007851412992928556	0
Solyc02g090980.1	0.007855400349828151	0
Solyc06g009770.1	0.007855400349828151	0
Solyc04g058060.3	0.007855400349828151	0
Solyc09g014820.3	0.007912146149688099	0
Solyc11g018490.3	0.007946307667603162	0
Solyc12g096930.2	0.007966684006648262	0
Solyc11g005490.1	0.008101839920189743	0
Solyc03g059110.1	0.008105953753577413	0
Solyc10g079020.1	0.008143382761445892	0
Solyc01g008800.3	0.008211143695014663	0
Solyc01g103200.5	0.008211143695014663	0
Solyc01g091210.3	0.008211143695014663	0
Solyc01g103700.3	0.008211143695014663	0
Solyc01g108513.1	0.008211143695014663	0
Solyc02g090010.3	0.008211143695014663	0
Solyc01g091670.3	0.008211143695014663	0
Solyc01g034150.5	0.008211143695014663	0
Solyc02g090920.2	0.008211143695014663	0
Solyc03g013030.3	0.008211143695014663	0
Solyc01g109890.3	0.008211143695014663	0
Solyc02g092210.1	0.008211143695014663	0
Solyc02g087860.3	0.008211143695014663	0
Solyc04g017610.2	0.008211143695014663	0
Solyc04g051500.3	0.008211143695014663	0
Solyc05g052710.3	0.008211143695014663	0
