Solyc12g006940.2	17172
Gene	P-Value	Binary
Solyc02g077450.3	0.06608050044976987	0
Solyc01g056720.4	0.06608050044976987	0
Solyc02g069670.4	0.06608050044976987	0
Solyc01g068150.3	0.06608050044976987	0
Solyc02g087040.1	0.06608050044976987	0
Solyc02g087190.1	0.06608050044976987	0
Solyc02g091860.3	0.06608050044976987	0
Solyc02g064740.3	0.06608050044976987	0
Solyc01g073770.2	0.06608050044976987	0
Solyc01g110960.5	0.06608050044976987	0
Solyc01g073900.4	0.06608050044976987	0
Solyc01g096210.5	0.06608050044976987	0
Solyc01g088700.4	0.06608050044976987	0
Solyc01g088710.3	0.06608050044976987	0
Solyc02g083835.1	0.06608050044976987	0
Solyc02g084020.3	0.06608050044976987	0
Solyc02g079800.1	0.06608050044976987	0
Solyc04g077810.1	0.06608050044976987	0
Solyc03g120160.1	0.06608050044976987	0
Solyc04g009920.3	0.06608050044976987	0
Solyc04g078500.1	0.06608050044976987	0
Solyc03g116530.3	0.06608050044976987	0
Solyc03g121070.3	0.06608050044976987	0
Solyc04g005420.4	0.06608050044976987	0
Solyc03g121280.4	0.06608050044976987	0
Solyc03g116970.3	0.06608050044976987	0
Solyc03g078780.3	0.06608050044976987	0
Solyc04g026280.2	0.06608050044976987	0
Solyc05g012770.3	0.06608050044976987	0
Solyc03g080140.3	0.06608050044976987	0
Solyc03g117490.5	0.06608050044976987	0
Solyc04g074167.1	0.06608050044976987	0
Solyc03g052980.3	0.06608050044976987	0
Solyc04g055170.3	0.06608050044976987	0
Solyc03g117840.5	0.06608050044976987	0
Solyc03g058920.3	0.06608050044976987	0
Solyc05g024430.3	0.06608050044976987	0
Solyc03g118440.3	0.06608050044976987	0
Solyc04g015160.3	0.06608050044976987	0
Solyc03g118650.3	0.06608050044976987	0
Solyc06g076520.1	0.06608050044976987	0
Solyc08g005780.4	0.06608050044976987	0
Solyc07g038190.3	0.06608050044976987	0
Solyc07g065740.3	0.06608050044976987	0
Solyc06g082070.3	0.06608050044976987	0
Solyc06g060080.3	0.06608050044976987	0
Solyc06g072820.3	0.06608050044976987	0
Solyc06g072830.5	0.06608050044976987	0
Solyc09g008550.4	0.06608050044976987	0
Solyc07g005390.3	0.06608050044976987	0
Solyc07g005400.3	0.06608050044976987	0
Solyc07g017400.3	0.06608050044976987	0
Solyc07g041640.4	0.06608050044976987	0
Solyc09g059960.3	0.06608050044976987	0
Solyc08g066120.5	0.06608050044976987	0
Solyc06g061023.1	0.06608050044976987	0
Solyc07g018220.3	0.06608050044976987	0
Solyc06g051300.3	0.06608050044976987	0
Solyc08g080570.4	0.06608050044976987	0
Solyc08g041860.1	0.06608050044976987	0
Solyc07g020790.4	0.06608050044976987	0
Solyc07g006680.1	0.06608050044976987	0
Solyc06g062700.3	0.06608050044976987	0
Solyc06g083810.3	0.06608050044976987	0
Solyc07g063340.3	0.06608050044976987	0
Solyc08g008010.4	0.06608050044976987	0
Solyc08g076670.3	0.06608050044976987	0
Solyc06g084140.4	0.06608050044976987	0
Solyc06g053290.1	0.06608050044976987	0
Solyc07g007560.3	0.06608050044976987	0
Solyc06g084510.5	0.06608050044976987	0
Solyc06g053350.3	0.06608050044976987	0
Solyc07g007840.3	0.06608050044976987	0
Solyc08g067880.4	0.06608050044976987	0
Solyc09g065020.5	0.06608050044976987	0
Solyc09g007210.4	0.06608050044976987	0
Solyc06g075640.2	0.06608050044976987	0
Solyc08g014550.3	0.06608050044976987	0
Solyc07g008610.3	0.06608050044976987	0
Solyc09g065620.3	0.06608050044976987	0
Solyc07g047940.4	0.06608050044976987	0
Solyc08g005710.3	0.06608050044976987	0
Solyc09g055940.4	0.06608050044976987	0
Solyc08g068790.3	0.06608050044976987	0
Solyc10g008240.3	0.06608050044976987	0
Solyc07g049300.3	0.06608050044976987	0
Solyc07g049370.2	0.06608050044976987	0
Solyc11g007610.2	0.06608050044976987	0
Solyc09g057650.3	0.06608050044976987	0
Solyc10g045190.3	0.06608050044976987	0
Solyc10g054440.3	0.06608050044976987	0
Solyc12g019990.1	0.06608050044976987	0
Solyc12g005110.2	0.06608050044976987	0
Solyc10g054560.2	0.06608050044976987	0
Solyc10g008990.5	0.06608050044976987	0
Solyc10g084840.2	0.06608050044976987	0
Solyc11g065900.2	0.06608050044976987	0
Solyc11g072450.2	0.06608050044976987	0
Solyc12g088190.2	0.06608050044976987	0
Solyc12g099290.2	0.06608050044976987	0
Solyc10g085350.2	0.06608050044976987	0
Solyc10g085460.3	0.06608050044976987	0
Solyc10g012240.3	0.06608050044976987	0
Solyc11g066930.1	0.06608050044976987	0
Solyc10g005920.4	0.06608050044976987	0
Solyc10g086120.2	0.06608050044976987	0
Solyc11g045210.2	0.06608050044976987	0
Solyc11g005810.2	0.06608050044976987	0
Solyc10g006390.3	0.06608050044976987	0
Solyc11g006010.3	0.06608050044976987	0
Solyc12g008360.2	0.06608050044976987	0
Solyc12g014610.2	0.06608050044976987	0
Solyc10g018900.1	0.06608050044976987	0
Solyc11g011760.3	0.06608050044976987	0
Solyc10g076420.2	0.06608050044976987	0
Solyc11g012790.2	0.06608050044976987	0
Solyc09g005770.1	0.06622928400125765	0
Solyc07g055350.5	0.06634518220930154	0
Solyc10g008267.1	0.06657174701252944	0
Solyc01g017750.1	0.06660842166393723	0
Solyc01g007210.3	0.06660842166393723	0
Solyc12g062822.1	0.06660842166393723	0
Solyc02g087990.5	0.06662625844896326	0
Solyc07g045610.1	0.06675695722660886	0
Solyc12g160400.1	0.06675695722660886	0
Solyc10g009610.2	0.06676165656582513	0
Solyc07g065300.3	0.06679889260443701	0
Solyc01g105870.3	0.06695695474741352	0
Solyc03g005630.3	0.06695695474741352	0
Solyc11g006440.1	0.06700069371326937	0
Solyc02g065710.3	0.06738323163407454	0
Solyc07g150137.1	0.06739806225852746	0
Solyc11g044920.1	0.06743136292979213	0
Solyc10g078970.1	0.06777418714213151	0
Solyc07g008790.4	0.06777498778187455	0
Solyc09g082600.3	0.0677841819428988	0
Solyc06g043140.4	0.06779019382415374	0
Solyc01g057580.1	0.0678444613053952	0
Solyc09g014950.2	0.06784547054019391	0
Solyc10g054130.4	0.06788141142772915	0
Solyc06g072090.3	0.06798751478400478	0
Solyc05g014590.3	0.06804085527880367	0
Solyc07g064770.2	0.06813025898521712	0
Solyc01g111430.2	0.06821868143779805	0
Solyc08g078590.1	0.06832539507070426	0
Solyc06g083330.2	0.0683431819735902	0
Solyc00g500324.1	0.06837875688664684	0
Solyc02g076850.2	0.06839654489575786	0
Solyc02g078380.3	0.06841433327255123	0
Solyc02g036470.5	0.06841433327255123	0
Solyc03g114420.1	0.06841433327255123	0
Solyc07g052490.4	0.06841433327255123	0
Solyc08g005120.3	0.06841433327255123	0
Solyc11g069850.3	0.06841433327255123	0
Solyc06g007840.3	0.0684321220164978	0
Solyc06g009330.3	0.0684321220164978	0
Solyc04g014810.3	0.0684321220164978	0
Solyc05g056010.3	0.0684321220164978	0
Solyc07g005480.3	0.0684321220164978	0
Solyc09g065700.3	0.0684321220164978	0
Solyc10g006820.4	0.0684321220164978	0
Solyc03g119900.4	0.06899592038754732	0
Solyc03g096100.2	0.0690276752423254	0
Solyc08g075030.3	0.069216341175268	0
Solyc02g063210.1	0.06923850956274656	0
Solyc08g006280.2	0.06963720676720708	0
Solyc04g010320.1	0.0696915875637522	0
Solyc09g150106.1	0.06984721275328716	0
Solyc06g034250.1	0.06986480514790364	0
Solyc10g018280.1	0.07030816822805526	0
Solyc04g016280.3	0.07035664360841182	0
Solyc05g016250.3	0.07049186983021005	0
Solyc06g082640.3	0.07067095341896136	0
Solyc02g090640.5	0.07077982965654483	0
Solyc01g091060.2	0.07079389635228815	0
Solyc05g161980.1	0.07079389635228815	0
Solyc05g007640.3	0.07079797678250074	0
Solyc03g083810.4	0.07083330885745638	0
Solyc04g015630.2	0.07083427196084188	0
Solyc06g068590.4	0.07083427196084188	0
Solyc03g150159.2	0.07085242001217595	0
Solyc02g093525.1	0.0708705683709188	0
Solyc03g006456.1	0.0708705683709188	0
Solyc04g072850.5	0.0708705683709188	0
Solyc05g054510.2	0.0708705683709188	0
Solyc06g050520.3	0.0708705683709188	0
Solyc06g083630.4	0.0708705683709188	0
Solyc06g069360.3	0.0708705683709188	0
Solyc07g008590.1	0.0708705683709188	0
Solyc10g080380.1	0.0708705683709188	0
Solyc01g090697.1	0.0708887170365454	0
Solyc02g089260.4	0.0708887170365454	0
Solyc02g038816.1	0.0708887170365454	0
Solyc01g108180.4	0.0708887170365454	0
Solyc02g080640.4	0.0708887170365454	0
Solyc01g103580.3	0.0708887170365454	0
Solyc02g080700.3	0.0708887170365454	0
Solyc01g098150.3	0.0708887170365454	0
Solyc01g066457.1	0.0708887170365454	0
Solyc01g009420.5	0.0708887170365454	0
Solyc02g081030.4	0.0708887170365454	0
Solyc01g028900.3	0.0708887170365454	0
Solyc03g007330.3	0.0708887170365454	0
Solyc02g085870.3	0.0708887170365454	0
Solyc01g049690.5	0.0708887170365454	0
Solyc01g104530.3	0.0708887170365454	0
Solyc01g067380.4	0.0708887170365454	0
Solyc02g021700.5	0.0708887170365454	0
Solyc02g077920.4	0.0708887170365454	0
Solyc01g005840.3	0.0708887170365454	0
Solyc01g095070.5	0.0708887170365454	0
Solyc01g105600.3	0.0708887170365454	0
Solyc01g005985.2	0.0708887170365454	0
Solyc00g500048.1	0.0708887170365454	0
Solyc03g020020.3	0.0708887170365454	0
Solyc02g092210.1	0.0708887170365454	0
Solyc01g088320.2	0.0708887170365454	0
Solyc01g106620.2	0.0708887170365454	0
Solyc01g111300.4	0.0708887170365454	0
Solyc01g111310.3	0.0708887170365454	0
Solyc03g026200.4	0.0708887170365454	0
Solyc03g059400.1	0.0708887170365454	0
Solyc03g083680.1	0.0708887170365454	0
Solyc05g009570.3	0.0708887170365454	0
Solyc03g119700.3	0.0708887170365454	0
Solyc05g051870.3	0.0708887170365454	0
Solyc05g005140.4	0.0708887170365454	0
Solyc03g063350.3	0.0708887170365454	0
Solyc04g077940.4	0.0708887170365454	0
Solyc03g093970.3	0.0708887170365454	0
Solyc03g120430.3	0.0708887170365454	0
Solyc03g120510.1	0.0708887170365454	0
Solyc04g051860.3	0.0708887170365454	0
Solyc03g078120.5	0.0708887170365454	0
Solyc03g120860.2	0.0708887170365454	0
Solyc03g116740.3	0.0708887170365454	0
Solyc05g053290.3	0.0708887170365454	0
Solyc04g079110.1	0.0708887170365454	0
Solyc05g053870.3	0.0708887170365454	0
Solyc05g007470.4	0.0708887170365454	0
Solyc03g117610.2	0.0708887170365454	0
Solyc04g079830.3	0.0708887170365454	0
Solyc03g053020.4	0.0708887170365454	0
Solyc03g097140.3	0.0708887170365454	0
Solyc05g050530.3	0.0708887170365454	0
Solyc03g118300.1	0.0708887170365454	0
Solyc05g054920.5	0.0708887170365454	0
Solyc05g008380.4	0.0708887170365454	0
Solyc04g076360.4	0.0708887170365454	0
Solyc03g150152.1	0.0708887170365454	0
Solyc03g150155.1	0.0708887170365454	0
Solyc04g076780.5	0.0708887170365454	0
Solyc06g054530.3	0.0708887170365454	0
Solyc05g051690.3	0.0708887170365454	0
Solyc06g076700.1	0.0708887170365454	0
Solyc08g021940.4	0.0708887170365454	0
Solyc06g082220.4	0.0708887170365454	0
Solyc07g056630.3	0.0708887170365454	0
Solyc07g052420.3	0.0708887170365454	0
Solyc07g052570.4	0.0708887170365454	0
Solyc08g079810.4	0.0708887170365454	0
Solyc07g017660.3	0.0708887170365454	0
Solyc06g073410.3	0.0708887170365454	0
Solyc07g150103.1	0.0708887170365454	0
Solyc06g083100.2	0.0708887170365454	0
Solyc08g076000.4	0.0708887170365454	0
Solyc07g160300.1	0.0708887170365454	0
Solyc09g061860.4	0.0708887170365454	0
Solyc09g005080.1	0.0708887170365454	0
Solyc06g068950.4	0.0708887170365454	0
Solyc09g010880.3	0.0708887170365454	0
Solyc09g005720.3	0.0708887170365454	0
Solyc08g077200.4	0.0708887170365454	0
Solyc09g064900.1	0.0708887170365454	0
Solyc06g053460.3	0.0708887170365454	0
Solyc08g060940.1	0.0708887170365454	0
Solyc08g067920.3	0.0708887170365454	0
Solyc06g075370.3	0.0708887170365454	0
Solyc07g045350.4	0.0708887170365454	0
Solyc07g064510.3	0.0708887170365454	0
Solyc07g032100.3	0.0708887170365454	0
Solyc09g055230.3	0.0708887170365454	0
Solyc06g071260.5	0.0708887170365454	0
Solyc09g065640.3	0.0708887170365454	0
Solyc08g082750.3	0.0708887170365454	0
Solyc06g071480.3	0.0708887170365454	0
Solyc09g055920.4	0.0708887170365454	0
Solyc07g056010.3	0.0708887170365454	0
Solyc09g014580.3	0.0708887170365454	0
Solyc11g071780.1	0.0708887170365454	0
Solyc11g072030.3	0.0708887170365454	0
Solyc09g072810.3	0.0708887170365454	0
Solyc09g091830.5	0.0708887170365454	0
Solyc11g008480.2	0.0708887170365454	0
Solyc10g005180.3	0.0708887170365454	0
Solyc11g066270.3	0.0708887170365454	0
Solyc11g066380.3	0.0708887170365454	0
Solyc12g099490.3	0.0708887170365454	0
Solyc10g011750.4	0.0708887170365454	0
Solyc10g055820.3	0.0708887170365454	0
Solyc11g005400.2	0.0708887170365454	0
Solyc11g010630.4	0.0708887170365454	0
Solyc10g080720.2	0.0708887170365454	0
Solyc12g094510.2	0.0708887170365454	0
Solyc10g006330.3	0.0708887170365454	0
Solyc12g056190.2	0.0708887170365454	0
Solyc11g068670.2	0.0708887170365454	0
Solyc12g038600.2	0.0708887170365454	0
Solyc10g006740.4	0.0708887170365454	0
Solyc10g006760.3	0.0708887170365454	0
Solyc11g006390.2	0.0708887170365454	0
Solyc11g006550.3	0.0708887170365454	0
Solyc11g069240.2	0.0708887170365454	0
Solyc11g069500.2	0.0708887170365454	0
Solyc10g076690.2	0.0708887170365454	0
Solyc10g160370.1	0.0708887170365454	0
Solyc12g009120.2	0.0708887170365454	0
Solyc10g076990.3	0.0708887170365454	0
Solyc11g069940.1	0.0708887170365454	0
Solyc11g012490.2	0.0708887170365454	0
Solyc12g019460.2	0.0708887170365454	0
Solyc12g098940.2	0.0708887170365454	0
Solyc06g066140.3	0.0708899897083094	0
Solyc06g009200.3	0.07092044986638014	0
Solyc05g055100.2	0.0709330625803075	0
Solyc10g037940.1	0.07095284477180813	0
Solyc02g061825.1	0.07108586005644765	0
Solyc05g012410.2	0.07108586005644765	0
Solyc06g083140.5	0.07110518562037582	0
Solyc11g028320.1	0.0713425464088009	0
Solyc08g082350.4	0.07173351644817307	0
Solyc07g026720.3	0.07182594705475727	0
Solyc00g500373.1	0.07184443404709882	0
Solyc07g063730.3	0.07228820734855651	0
Solyc09g055420.1	0.0723251957400552	0
Solyc02g088310.1	0.07240426287588597	0
Solyc01g008390.3	0.07240426287588597	0
Solyc04g026080.3	0.07240426287588597	0
Solyc06g076580.1	0.07261684836120137	0
Solyc09g076057.1	0.07263787117934929	0
Solyc11g071880.3	0.07273213974153042	0
Solyc12g094610.3	0.07275012368494953	0
Solyc11g061700.2	0.07278293180702906	0
Solyc02g083000.1	0.07304668409447625	0
Solyc04g160360.1	0.07307273879101539	0
Solyc06g068100.1	0.07319053176448606	0
Solyc11g064780.2	0.07321323751513303	0
Solyc03g042560.3	0.07328726777470046	0
Solyc10g054070.1	0.07328726777470046	0
Solyc03g095200.1	0.0733427930720371	0
Solyc02g014180.2	0.07336130199744968	0
Solyc01g088810.4	0.07336130199744968	0
Solyc04g082530.3	0.07336130199744968	0
Solyc06g076710.3	0.07336130199744968	0
Solyc07g065040.3	0.07336130199744968	0
Solyc09g090890.3	0.07336130199744968	0
Solyc10g079210.2	0.07336130199744968	0
Solyc02g081840.4	0.07337981116847848	0
Solyc02g090990.1	0.07337981116847848	0
Solyc01g014373.1	0.07337981116847848	0
Solyc02g087600.3	0.07337981116847848	0
Solyc01g107320.3	0.07337981116847848	0
Solyc01g097150.5	0.07337981116847848	0
Solyc04g079920.4	0.07337981116847848	0
Solyc03g082730.1	0.07337981116847848	0
Solyc08g066670.3	0.07337981116847848	0
Solyc08g067210.3	0.07337981116847848	0
Solyc06g063010.4	0.07337981116847848	0
Solyc07g054130.2	0.07337981116847848	0
Solyc07g054680.3	0.07337981116847848	0
Solyc10g079790.1	0.07337981116847848	0
Solyc12g056410.2	0.07337981116847848	0
Solyc11g011460.2	0.07337981116847848	0
Solyc05g008470.3	0.0736109469796092	0
Solyc11g160160.1	0.07366467429558932	0
Solyc12g017610.1	0.07366467429558932	0
Solyc09g020195.1	0.07370352960793938	0
Solyc06g009860.1	0.07394612318960726	0
Solyc04g028470.2	0.07416940211993299	0
Solyc03g111953.1	0.07420114767348329	0
Solyc08g076595.2	0.07433907450933802	0
Solyc01g016460.4	0.0743956360668339	0
Solyc01g107810.2	0.07477276412297966	0
Solyc01g080120.2	0.07513746395255187	0
Solyc03g044250.1	0.07533392027999995	0
Solyc08g008660.4	0.07541407615384657	0
Solyc02g062510.3	0.07553550295337408	0
Solyc01g020245.1	0.07558387404647042	0
Solyc02g022900.3	0.07560274144395215	0
Solyc11g020990.3	0.07560274144395215	0
Solyc03g150106.1	0.07561666565410981	0
Solyc07g032788.2	0.07567753999789538	0
Solyc01g104850.3	0.07569708128734391	0
Solyc05g055590.2	0.07571682659131591	0
Solyc04g005610.3	0.0757536874595234	0
Solyc01g098330.1	0.07582916497064374	0
Solyc01g094100.2	0.07582916497064374	0
Solyc04g005370.2	0.07582916497064374	0
Solyc04g051030.1	0.07583689023044075	0
Solyc03g007200.2	0.07584803481192526	0
Solyc01g044370.3	0.07584803481192526	0
Solyc11g012950.2	0.07584803481192526	0
Solyc04g077535.2	0.07588577504708079	0
Solyc03g046260.3	0.07589461651663194	0
Solyc03g116250.2	0.07590464543992448	0
Solyc05g023670.4	0.07592351601559233	0
Solyc02g081040.4	0.07594238677356985	0
Solyc01g066620.4	0.07594238677356985	0
Solyc06g007730.1	0.07594238677356985	0
Solyc07g053980.3	0.07594238677356985	0
Solyc02g072050.2	0.07596125771334274	0
Solyc01g094620.3	0.07596125771334274	0
Solyc02g087480.4	0.07596125771334274	0
Solyc03g119727.1	0.07596125771334274	0
Solyc03g117820.1	0.07596125771334274	0
Solyc03g118090.3	0.07596125771334274	0
Solyc07g017250.4	0.07596125771334274	0
Solyc08g007670.1	0.07596125771334274	0
Solyc08g077440.3	0.07596125771334274	0
Solyc11g008610.3	0.07596125771334274	0
Solyc09g083110.3	0.07596125771334274	0
Solyc09g089550.4	0.07596125771334274	0
Solyc01g107790.2	0.07598012883439703	0
Solyc01g107900.3	0.07598012883439703	0
Solyc03g006430.3	0.07598012883439703	0
Solyc01g090950.4	0.07598012883439703	0
Solyc01g008850.4	0.07598012883439703	0
Solyc02g014030.3	0.07598012883439703	0
Solyc02g085140.4	0.07598012883439703	0
Solyc02g089940.4	0.07598012883439703	0
Solyc00g500330.1	0.07598012883439703	0
Solyc01g108580.3	0.07598012883439703	0
Solyc03g007485.1	0.07598012883439703	0
Solyc02g068660.3	0.07598012883439703	0
Solyc02g062340.3	0.07598012883439703	0
Solyc01g099130.3	0.07598012883439703	0
Solyc01g104650.3	0.07598012883439703	0
Solyc02g081950.4	0.07598012883439703	0
Solyc02g062680.3	0.07598012883439703	0
Solyc01g056690.4	0.07598012883439703	0
Solyc02g082470.4	0.07598012883439703	0
Solyc02g063240.4	0.07598012883439703	0
Solyc01g087600.3	0.07598012883439703	0
Solyc01g087650.4	0.07598012883439703	0
Solyc02g064640.4	0.07598012883439703	0
Solyc01g006555.2	0.07598012883439703	0
Solyc02g070700.3	0.07598012883439703	0
Solyc01g073890.3	0.07598012883439703	0
Solyc01g106400.3	0.07598012883439703	0
Solyc02g070760.4	0.07598012883439703	0
Solyc02g032480.4	0.07598012883439703	0
Solyc00g500125.1	0.07598012883439703	0
Solyc01g014620.1	0.07598012883439703	0
Solyc02g083360.1	0.07598012883439703	0
Solyc02g070920.3	0.07598012883439703	0
Solyc03g005410.4	0.07598012883439703	0
Solyc02g083430.1	0.07598012883439703	0
Solyc01g088680.3	0.07598012883439703	0
Solyc02g092790.4	0.07598012883439703	0
Solyc01g079470.5	0.07598012883439703	0
Solyc02g093130.3	0.07598012883439703	0
Solyc02g065790.3	0.07598012883439703	0
Solyc01g102590.3	0.07598012883439703	0
Solyc01g008270.3	0.07598012883439703	0
Solyc01g102750.3	0.07598012883439703	0
Solyc04g008750.3	0.07598012883439703	0
Solyc00g500240.1	0.07598012883439703	0
Solyc03g062790.3	0.07598012883439703	0
Solyc03g119610.1	0.07598012883439703	0
Solyc03g093080.3	0.07598012883439703	0
Solyc03g111180.3	0.07598012883439703	0
Solyc05g009990.4	0.07598012883439703	0
Solyc06g007910.5	0.07598012883439703	0
Solyc05g005790.4	0.07598012883439703	0
Solyc05g052600.4	0.07598012883439703	0
Solyc04g078380.3	0.07598012883439703	0
Solyc03g120660.4	0.07598012883439703	0
Solyc05g052760.4	0.07598012883439703	0
Solyc04g078470.3	0.07598012883439703	0
Solyc04g010090.3	0.07598012883439703	0
Solyc05g052970.4	0.07598012883439703	0
Solyc05g018130.3	0.07598012883439703	0
Solyc04g054320.4	0.07598012883439703	0
Solyc03g078720.4	0.07598012883439703	0
Solyc05g012600.3	0.07598012883439703	0
Solyc04g054470.4	0.07598012883439703	0
Solyc05g006770.4	0.07598012883439703	0
Solyc04g026250.1	0.07598012883439703	0
Solyc04g011670.3	0.07598012883439703	0
Solyc03g117360.4	0.07598012883439703	0
Solyc03g097270.3	0.07598012883439703	0
Solyc03g082945.1	0.07598012883439703	0
Solyc03g113920.4	0.07598012883439703	0
Solyc04g080570.3	0.07598012883439703	0
Solyc05g008480.4	0.07598012883439703	0
Solyc06g065540.3	0.07598012883439703	0
Solyc04g008550.4	0.07598012883439703	0
Solyc05g051750.3	0.07598012883439703	0
Solyc04g081370.2	0.07598012883439703	0
Solyc04g081590.5	0.07598012883439703	0
Solyc08g016808.2	0.07598012883439703	0
Solyc07g014650.3	0.07598012883439703	0
Solyc07g005360.3	0.07598012883439703	0
Solyc07g066200.4	0.07598012883439703	0
Solyc06g066780.3	0.07598012883439703	0
Solyc07g066460.3	0.07598012883439703	0
Solyc06g060990.5	0.07598012883439703	0
Solyc06g073630.3	0.07598012883439703	0
Solyc07g006040.3	0.07598012883439703	0
Solyc07g006360.1	0.07598012883439703	0
Solyc08g066610.3	0.07598012883439703	0
Solyc06g068520.3	0.07598012883439703	0
Solyc08g007520.4	0.07598012883439703	0
Solyc06g074050.3	0.07598012883439703	0
Solyc08g080680.4	0.07598012883439703	0
Solyc08g076440.4	0.07598012883439703	0
Solyc08g066820.3	0.07598012883439703	0
Solyc07g063230.3	0.07598012883439703	0
Solyc09g020190.3	0.07598012883439703	0
Solyc06g051970.3	0.07598012883439703	0
Solyc06g084190.3	0.07598012883439703	0
Solyc08g048540.2	0.07598012883439703	0
Solyc06g069510.3	0.07598012883439703	0
Solyc07g064100.1	0.07598012883439703	0
Solyc08g068010.2	0.07598012883439703	0
Solyc06g075670.1	0.07598012883439703	0
Solyc09g011590.4	0.07598012883439703	0
Solyc07g064910.3	0.07598012883439703	0
Solyc06g071350.4	0.07598012883439703	0
Solyc07g008780.3	0.07598012883439703	0
Solyc08g005720.5	0.07598012883439703	0
Solyc10g044470.3	0.07598012883439703	0
Solyc09g008240.3	0.07598012883439703	0
Solyc11g071690.3	0.07598012883439703	0
Solyc10g084650.3	0.07598012883439703	0
Solyc11g072270.3	0.07598012883439703	0
Solyc11g042990.2	0.07598012883439703	0
Solyc12g044930.3	0.07598012883439703	0
Solyc09g092380.3	0.07598012883439703	0
Solyc09g092580.4	0.07598012883439703	0
Solyc09g082560.4	0.07598012883439703	0
Solyc10g080180.3	0.07598012883439703	0
Solyc11g067010.2	0.07598012883439703	0
Solyc10g062200.2	0.07598012883439703	0
Solyc09g082890.3	0.07598012883439703	0
Solyc11g005615.1	0.07598012883439703	0
Solyc12g006805.2	0.07598012883439703	0
Solyc11g160260.1	0.07598012883439703	0
Solyc10g081450.2	0.07598012883439703	0
Solyc10g018520.1	0.07598012883439703	0
Solyc12g008370.3	0.07598012883439703	0
Solyc09g089880.3	0.07598012883439703	0
Solyc11g011770.3	0.07598012883439703	0
Solyc11g069510.3	0.07598012883439703	0
Solyc10g076840.2	0.07598012883439703	0
Solyc12g041980.3	0.07598012883439703	0
Solyc12g057030.2	0.07598012883439703	0
Solyc10g077030.2	0.07598012883439703	0
Solyc02g079560.1	0.07630928168812895	0
Solyc07g056290.2	0.07663840262959139	0
Solyc01g020117.2	0.0769417355468455	0
Solyc05g054380.2	0.0769417355468455	0
Solyc08g016560.3	0.0769417355468455	0
Solyc02g021490.1	0.07702038722604837	0
Solyc10g018905.1	0.07719054636241686	0
Solyc07g043640.3	0.07730152740036067	0
Solyc04g024960.1	0.07780925923492961	0
Solyc03g006740.3	0.07792399275504101	0
Solyc10g073357.2	0.07796245099556688	0
Solyc06g150117.1	0.07804621399501147	0
Solyc12g019055.1	0.07815475008651222	0
Solyc09g059380.1	0.07819955713009981	0
Solyc01g059950.1	0.0782124423273636	0
Solyc09g098210.3	0.07823357288598597	0
Solyc10g024370.3	0.078289367079079	0
Solyc09g090080.1	0.0784239901534425	0
Solyc04g063310.1	0.0784655678660729	0
Solyc01g111220.3	0.0785009202877144	0
Solyc12g088090.3	0.07853938606793714	0
Solyc01g102690.4	0.07855861913454065	0
Solyc10g078350.2	0.07855861913454065	0
Solyc01g100800.2	0.0785778523181284	0
Solyc07g065920.4	0.0785778523181284	0
Solyc02g090570.4	0.07859708561819255	0
Solyc05g150106.1	0.07859708561819255	0
Solyc03g116390.5	0.07859708561819255	0
Solyc04g077040.3	0.07859708561819255	0
Solyc10g085120.3	0.07859708561819255	0
Solyc10g006170.4	0.07859708561819255	0
Solyc04g072680.2	0.07859831124003915	0
Solyc02g085470.3	0.07861631903422578	0
Solyc02g085520.4	0.07861631903422578	0
Solyc03g007320.4	0.07861631903422578	0
Solyc02g090690.4	0.07861631903422578	0
Solyc01g095020.3	0.07861631903422578	0
Solyc02g078340.4	0.07861631903422578	0
Solyc03g115240.4	0.07861631903422578	0
Solyc05g052860.3	0.07861631903422578	0
Solyc04g078930.4	0.07861631903422578	0
Solyc03g117120.4	0.07861631903422578	0
Solyc07g052930.3	0.07861631903422578	0
Solyc08g005300.3	0.07861631903422578	0
Solyc07g008600.1	0.07861631903422578	0
Solyc08g005540.2	0.07861631903422578	0
Solyc06g065320.4	0.07861631903422578	0
Solyc11g013180.2	0.07861631903422578	0
Solyc10g061887.1	0.07861631903422578	0
Solyc11g045350.2	0.07861631903422578	0
Solyc10g081790.1	0.07861631903422578	0
Solyc06g053410.1	0.07875024342157164	0
Solyc04g009880.1	0.07880976144406443	0
Solyc04g011920.3	0.07885547734562508	0
Solyc02g087920.3	0.07890119386391242	0
Solyc11g033281.1	0.07890119386391242	0
Solyc11g161640.1	0.07890119386391242	0
Solyc05g055180.3	0.07897574709809212	0
Solyc03g025645.1	0.07901027849687084	0
Solyc11g069735.1	0.07967997412314357	0
Solyc01g057395.1	0.08012268251745408	0
Solyc01g094300.1	0.08020569026700933	0
Solyc07g042790.3	0.08038818915604336	0
Solyc12g043170.1	0.08044672788550467	0
Solyc01g005880.1	0.08077988455932066	0
Solyc04g071080.2	0.08113085187137302	0
Solyc03g113600.4	0.08117004360183346	0
Solyc02g082240.1	0.08122883158752937	0
Solyc00g500154.1	0.08124842768475828	0
Solyc06g084580.1	0.0812680238321512	0
Solyc10g024490.2	0.0812680238321512	0
Solyc08g061830.1	0.08128762002920778	0
Solyc01g022785.1	0.08130721627542808	0
Solyc01g096720.4	0.08130721627542808	0
Solyc06g082880.2	0.08130721627542808	0
Solyc07g065860.3	0.0813268125703122	0
Solyc06g071650.3	0.0813268125703122	0
