Solyc03g033980.4	9113
Solyc07g041160.3	0.00023308443612048927	0
Solyc06g066700.1	0.00023308443612048927	0
Solyc07g016150.4	0.00023308443612048927	0
Solyc08g006770.3	0.00023308443612048927	0
Solyc07g053480.4	0.00023308443612048927	0
Solyc07g007060.3	0.00023308443612048927	0
Solyc07g055210.3	0.00023308443612048927	0
Solyc09g011650.4	0.00023308443612048927	0
Solyc08g082790.3	0.00023308443612048927	0
Solyc11g071720.2	0.00023308443612048927	0
Solyc09g075720.4	0.00023308443612048927	0
Solyc12g006805.2	0.00023308443612048927	0
Solyc11g006070.3	0.00023308443612048927	0
Solyc10g075160.1	0.00023308443612048927	0
Solyc12g096190.2	0.00023308443612048927	0
Solyc12g096560.2	0.00023308443612048927	0
Solyc12g056850.2	0.00023308443612048927	0
Solyc11g069830.2	0.00023308443612048927	0
Solyc05g015555.1	0.00023892083633476443	0
Solyc07g053390.1	0.0002407003655169714	0
Solyc10g050690.2	0.0002837067798189099	0
Solyc09g098100.4	0.00028396364242727704	0
Solyc01g080990.3	0.00030598749763835156	0
Solyc01g091870.3	0.00030598749763835156	0
Solyc01g005250.5	0.00030598749763835156	0
Solyc02g070540.3	0.00030598749763835156	0
Solyc02g092430.1	0.00030598749763835156	0
Solyc03g033500.4	0.00030598749763835156	0
Solyc03g111010.5	0.00030598749763835156	0
Solyc04g072240.3	0.00030598749763835156	0
Solyc04g011530.3	0.00030598749763835156	0
Solyc05g014190.4	0.00030598749763835156	0
Solyc06g034110.3	0.00030598749763835156	0
Solyc06g073230.4	0.00030598749763835156	0
Solyc08g076440.4	0.00030598749763835156	0
Solyc07g043600.4	0.00030598749763835156	0
Solyc06g084160.4	0.00030598749763835156	0
Solyc10g009320.3	0.00030598749763835156	0
Solyc10g006360.2	0.00030598749763835156	0
Solyc11g005810.2	0.00030598749763835156	0
Solyc11g011170.2	0.00030598749763835156	0
Solyc09g090030.2	0.00030598749763835156	0
Solyc12g008350.3	0.00030598749763835156	0
Solyc11g069510.3	0.00030598749763835156	0
Solyc11g011980.3	0.00030598749763835156	0
Solyc07g014690.3	0.0003068552646294109	0
Solyc07g054550.1	0.00031630052504964833	0
Solyc11g013060.1	0.0003344324222403235	0
Solyc04g008400.1	0.00039286063359304904	0
Solyc06g072480.1	0.00039320079998939717	0
Solyc01g008820.3	0.00039839982913986713	0
Solyc02g089990.1	0.00039839982913986713	0
Solyc01g066480.3	0.00039839982913986713	0
Solyc01g010440.5	0.00039839982913986713	0
Solyc01g067570.3	0.00039839982913986713	0
Solyc01g105310.3	0.00039839982913986713	0
Solyc01g110370.4	0.00039839982913986713	0
Solyc02g065060.3	0.00039839982913986713	0
Solyc05g010470.5	0.00039839982913986713	0
Solyc04g011900.4	0.00039839982913986713	0
Solyc03g097340.1	0.00039839982913986713	0
Solyc05g054720.3	0.00039839982913986713	0
Solyc04g058160.2	0.00039839982913986713	0
Solyc04g076780.5	0.00039839982913986713	0
Solyc07g056240.3	0.00039839982913986713	0
Solyc07g040680.3	0.00039839982913986713	0
Solyc06g034230.2	0.00039839982913986713	0
Solyc07g005710.3	0.00039839982913986713	0
Solyc07g052690.4	0.00039839982913986713	0
Solyc07g052950.3	0.00039839982913986713	0
Solyc07g052980.3	0.00039839982913986713	0
Solyc09g010100.3	0.00039839982913986713	0
Solyc07g007560.3	0.00039839982913986713	0
Solyc07g008350.3	0.00039839982913986713	0
Solyc11g010190.1	0.00039839982913986713	0
Solyc11g010490.3	0.00039839982913986713	0
Solyc12g014230.2	0.00039839982913986713	0
Solyc09g089720.4	0.00039839982913986713	0
Solyc01g005230.5	0.0004155888282906549	0
Solyc05g016250.3	0.0004279507729611326	0
Solyc09g009560.2	0.0004599505761237541	0
Solyc08g080180.1	0.00046151045693434696	0
Solyc07g063460.3	0.00046151045693434696	0
Solyc07g063465.2	0.00046151045693434696	0
Solyc10g009500.4	0.00046151045693434696	0
Solyc04g150129.1	0.0004688695472893609	0
Solyc01g090770.4	0.0005113482343083862	0
Solyc02g072540.3	0.0005113482343083862	0
Solyc02g094640.4	0.0005113482343083862	0
Solyc02g062910.3	0.0005113482343083862	0
Solyc01g109640.3	0.0005113482343083862	0
Solyc01g068160.4	0.0005113482343083862	0
Solyc02g031710.3	0.0005113482343083862	0
Solyc01g099880.5	0.0005113482343083862	0
Solyc01g006090.3	0.0005113482343083862	0
Solyc03g025410.4	0.0005113482343083862	0
Solyc02g092300.1	0.0005113482343083862	0
Solyc02g092440.3	0.0005113482343083862	0
Solyc05g009890.1	0.0005113482343083862	0
Solyc04g077750.2	0.0005113482343083862	0
Solyc04g079080.2	0.0005113482343083862	0
Solyc05g006880.1	0.0005113482343083862	0
Solyc03g113780.3	0.0005113482343083862	0
Solyc06g073430.4	0.0005113482343083862	0
Solyc07g018140.3	0.0005113482343083862	0
Solyc07g006230.1	0.0005113482343083862	0
Solyc09g018830.2	0.0005113482343083862	0
Solyc07g043050.1	0.0005113482343083862	0
Solyc06g069170.4	0.0005113482343083862	0
Solyc06g069180.3	0.0005113482343083862	0
Solyc07g063480.4	0.0005113482343083862	0
Solyc06g069640.3	0.0005113482343083862	0
Solyc07g054580.3	0.0005113482343083862	0
Solyc09g065560.3	0.0005113482343083862	0
Solyc09g057650.3	0.0005113482343083862	0
Solyc07g065460.1	0.0005113482343083862	0
Solyc11g071960.2	0.0005113482343083862	0
Solyc11g073190.2	0.0005113482343083862	0
Solyc12g014120.3	0.0005113482343083862	0
Solyc10g074950.2	0.0005113482343083862	0
Solyc10g007410.4	0.0005113482343083862	0
Solyc10g150146.1	0.0005113482343083862	0
Solyc11g062410.3	0.0005113482343083862	0
Solyc11g064790.2	0.0005113482343083862	0
Solyc12g096890.1	0.0005113482343083862	0
Solyc10g083350.2	0.0005113482343083862	0
Solyc03g006080.4	0.0005407675263772907	0
Solyc04g026000.2	0.0005796759043474325	0
Solyc05g046190.1	0.0005906329533058637	0
Solyc12g098450.2	0.0006128465713007767	0
Solyc11g068893.1	0.0006320500185051658	0
Solyc05g013370.1	0.0006325609187100037	0
Solyc06g051525.1	0.0006501113731158288	0
Solyc01g080160.5	0.0006509935352440097	0
Solyc01g091120.3	0.0006509935352440097	0
Solyc02g081120.4	0.0006509935352440097	0
Solyc01g104070.3	0.0006509935352440097	0
Solyc01g105070.3	0.0006509935352440097	0
Solyc01g105475.1	0.0006509935352440097	0
Solyc02g078200.4	0.0006509935352440097	0
Solyc01g110570.3	0.0006509935352440097	0
Solyc02g079130.3	0.0006509935352440097	0
Solyc01g090470.3	0.0006509935352440097	0
Solyc04g017610.2	0.0006509935352440097	0
Solyc03g033560.3	0.0006509935352440097	0
Solyc04g053020.2	0.0006509935352440097	0
Solyc04g079180.3	0.0006509935352440097	0
Solyc04g039870.3	0.0006509935352440097	0
Solyc05g007130.5	0.0006509935352440097	0
Solyc04g054690.3	0.0006509935352440097	0
Solyc04g007600.4	0.0006509935352440097	0
Solyc04g007960.4	0.0006509935352440097	0
Solyc06g011280.3	0.0006509935352440097	0
Solyc04g081570.3	0.0006509935352440097	0
Solyc06g072710.3	0.0006509935352440097	0
Solyc07g065930.3	0.0006509935352440097	0
Solyc07g052070.3	0.0006509935352440097	0
Solyc06g068220.4	0.0006509935352440097	0
Solyc06g083410.4	0.0006509935352440097	0
Solyc07g053670.3	0.0006509935352440097	0
Solyc09g073000.3	0.0006509935352440097	0
Solyc07g008475.1	0.0006509935352440097	0
Solyc08g014470.4	0.0006509935352440097	0
Solyc09g065565.1	0.0006509935352440097	0
Solyc07g049450.3	0.0006509935352440097	0
Solyc08g078720.3	0.0006509935352440097	0
Solyc10g078620.1	0.0006509935352440097	0
Solyc11g013500.1	0.0006509935352440097	0
Solyc10g009060.1	0.0006509935352440097	0
Solyc11g042620.3	0.0006509935352440097	0
Solyc09g082220.1	0.0006509935352440097	0
Solyc11g066460.1	0.0006509935352440097	0
Solyc11g019910.2	0.0006509935352440097	0
Solyc11g073120.2	0.0006509935352440097	0
Solyc12g095750.2	0.0006509935352440097	0
Solyc11g006060.3	0.0006509935352440097	0
Solyc11g011050.2	0.0006509935352440097	0
Solyc11g006350.1	0.0006509935352440097	0
Solyc10g007390.3	0.0006509935352440097	0
Solyc11g062070.3	0.0006509935352440097	0
Solyc11g012400.2	0.0006509935352440097	0
Solyc08g077370.4	0.0006782655663153354	0
Solyc04g005610.3	0.0007322886451666166	0
Solyc02g090950.1	0.0007380993619463248	0
Solyc05g014120.1	0.0007380993619463248	0
Solyc06g066680.3	0.0007380993619463248	0
Solyc03g031850.1	0.0007386821631213117	0
Solyc05g054560.3	0.0007386821631213117	0
Solyc07g014680.4	0.0007386821631213117	0
Solyc11g005700.1	0.0007386821631213117	0
Solyc10g086640.3	0.0007386821631213117	0
Solyc07g052120.5	0.000790293941508873	0
Solyc10g079240.2	0.000797736221755099	0
Solyc01g090690.5	0.0008183625356300879	0
Solyc02g094120.3	0.0008183625356300879	0
Solyc02g094260.1	0.0008183625356300879	0
Solyc02g150126.1	0.0008183625356300879	0
Solyc02g082080.1	0.0008183625356300879	0
Solyc01g068130.4	0.0008183625356300879	0
Solyc01g005810.3	0.0008183625356300879	0
Solyc01g110060.3	0.0008183625356300879	0
Solyc02g091670.1	0.0008183625356300879	0
Solyc02g087710.3	0.0008183625356300879	0
Solyc02g087840.3	0.0008183625356300879	0
Solyc01g079170.3	0.0008183625356300879	0
Solyc01g096250.2	0.0008183625356300879	0
Solyc03g083520.4	0.0008183625356300879	0
Solyc02g093340.3	0.0008183625356300879	0
Solyc05g052100.3	0.0008183625356300879	0
Solyc04g077680.3	0.0008183625356300879	0
Solyc04g005480.1	0.0008183625356300879	0
Solyc05g018340.4	0.0008183625356300879	0
Solyc04g026360.3	0.0008183625356300879	0
Solyc03g112850.3	0.0008183625356300879	0
Solyc04g080000.1	0.0008183625356300879	0
Solyc04g056590.3	0.0008183625356300879	0
Solyc04g076190.1	0.0008183625356300879	0
Solyc03g083320.4	0.0008183625356300879	0
Solyc06g054370.2	0.0008183625356300879	0
Solyc06g076520.1	0.0008183625356300879	0
Solyc05g055640.4	0.0008183625356300879	0
Solyc07g065900.3	0.0008183625356300879	0
Solyc06g066340.5	0.0008183625356300879	0
Solyc05g056320.3	0.0008183625356300879	0
Solyc07g005390.3	0.0008183625356300879	0
Solyc06g066660.4	0.0008183625356300879	0
Solyc08g006820.5	0.0008183625356300879	0
Solyc06g068310.1	0.0008183625356300879	0
Solyc07g063200.3	0.0008183625356300879	0
Solyc08g008310.3	0.0008183625356300879	0
Solyc09g010770.3	0.0008183625356300879	0
Solyc07g007950.1	0.0008183625356300879	0
Solyc09g011450.4	0.0008183625356300879	0
Solyc07g049370.2	0.0008183625356300879	0
Solyc10g008140.3	0.0008183625356300879	0
Solyc06g071720.1	0.0008183625356300879	0
Solyc09g091070.3	0.0008183625356300879	0
Solyc07g065160.4	0.0008183625356300879	0
Solyc10g008760.3	0.0008183625356300879	0
Solyc10g084350.2	0.0008183625356300879	0
Solyc09g075450.3	0.0008183625356300879	0
Solyc12g099560.2	0.0008183625356300879	0
Solyc11g008760.3	0.0008183625356300879	0
Solyc11g043150.2	0.0008183625356300879	0
Solyc10g047650.4	0.0008183625356300879	0
Solyc11g006490.2	0.0008183625356300879	0
Solyc10g007520.4	0.0008183625356300879	0
Solyc12g057090.1	0.0008183625356300879	0
Solyc01g160400.1	0.0008238619531060975	0
Solyc01g056440.1	0.0008238619531060975	0
Solyc04g051513.2	0.0008238619531060975	0
Solyc03g078425.2	0.0008238619531060975	0
Solyc03g096160.3	0.0008238619531060975	0
Solyc05g024110.1	0.0008238619531060975	0
Solyc08g023420.3	0.0008238619531060975	0
Solyc01g150174.1	0.000859157296125845	0
Solyc12g036850.2	0.000859157296125845	0
Solyc03g112420.3	0.0008611468149458437	0
Solyc09g011330.3	0.0008611468149458437	0
Solyc12g044956.1	0.000874462227736742	0
Solyc02g036390.1	0.0009059521051068875	0
Solyc07g051950.3	0.00097531448360839	0
Solyc06g008990.1	0.000995445723788774	0
Solyc07g061730.3	0.0010014635334245378	0
Solyc01g098080.3	0.0010022174671809672	0
Solyc09g011070.1	0.0010022174671809672	0
Solyc08g005150.3	0.0010022174671809672	0
Solyc02g094470.3	0.0010226964686167724	0
Solyc03g007980.1	0.0010226964686167724	0
Solyc02g027080.2	0.0010226964686167724	0
Solyc01g087690.3	0.0010226964686167724	0
Solyc01g068530.3	0.0010226964686167724	0
Solyc02g083800.4	0.0010226964686167724	0
Solyc02g037510.3	0.0010226964686167724	0
Solyc02g071280.3	0.0010226964686167724	0
Solyc01g107450.4	0.0010226964686167724	0
Solyc05g051870.3	0.0010226964686167724	0
Solyc04g071180.3	0.0010226964686167724	0
Solyc03g111160.3	0.0010226964686167724	0
Solyc03g115700.3	0.0010226964686167724	0
Solyc05g005790.4	0.0010226964686167724	0
Solyc05g046330.5	0.0010226964686167724	0
Solyc05g050110.3	0.0010226964686167724	0
Solyc05g024260.3	0.0010226964686167724	0
Solyc05g014400.4	0.0010226964686167724	0
Solyc04g081580.4	0.0010226964686167724	0
Solyc07g049610.1	0.0010226964686167724	0
Solyc07g056400.1	0.0010226964686167724	0
Solyc06g060675.1	0.0010226964686167724	0
Solyc08g075470.3	0.0010226964686167724	0
Solyc07g052620.1	0.0010226964686167724	0
Solyc07g006790.3	0.0010226964686167724	0
Solyc07g053950.1	0.0010226964686167724	0
Solyc07g063230.3	0.0010226964686167724	0
Solyc07g063430.3	0.0010226964686167724	0
Solyc08g008530.1	0.0010226964686167724	0
Solyc07g063900.3	0.0010226964686167724	0
Solyc06g053620.5	0.0010226964686167724	0
Solyc06g065190.1	0.0010226964686167724	0
Solyc06g084820.2	0.0010226964686167724	0
Solyc08g078100.1	0.0010226964686167724	0
Solyc07g008530.1	0.0010226964686167724	0
Solyc08g082980.2	0.0010226964686167724	0
Solyc06g076240.1	0.0010226964686167724	0
Solyc12g019977.1	0.0010226964686167724	0
Solyc12g010320.2	0.0010226964686167724	0
Solyc10g005280.1	0.0010226964686167724	0
Solyc09g092320.3	0.0010226964686167724	0
Solyc10g085020.3	0.0010226964686167724	0
Solyc09g075980.3	0.0010226964686167724	0
Solyc11g006270.2	0.0010226964686167724	0
Solyc10g081300.1	0.0010226964686167724	0
Solyc10g007440.3	0.0010226964686167724	0
Solyc11g006580.3	0.0010226964686167724	0
Solyc12g015870.2	0.0010226964686167724	0
Solyc10g051350.2	0.0010226964686167724	0
Solyc12g008690.3	0.0010226964686167724	0
Solyc11g069440.1	0.0010226964686167724	0
Solyc12g098660.3	0.0010226964686167724	0
Solyc01g080680.4	0.001077300792351328	0
Solyc01g104010.3	0.0010797076151026223	0
Solyc06g034030.3	0.0010874424423307342	0
Solyc11g051030.1	0.0010874424423307342	0
Solyc01g005940.4	0.0010926524256641978	0
Solyc02g032050.1	0.001141916370671931	0
Solyc02g021150.1	0.0011482546303438993	0
Solyc01g079080.3	0.0011635734080095428	0
Solyc01g088650.4	0.0011644283920813822	0
Solyc08g082670.4	0.0011644283920813822	0
Solyc11g067180.2	0.0011644283920813822	0
Solyc01g104210.3	0.0011967702806115147	0
Solyc05g006813.1	0.0012086719807972292	0
Solyc05g010555.1	0.0012425404664656442	0
Solyc01g103200.5	0.001263995334204063	0
Solyc02g093900.3	0.001263995334204063	0
Solyc02g094160.1	0.001263995334204063	0
Solyc02g085580.4	0.001263995334204063	0
Solyc01g066730.4	0.001263995334204063	0
Solyc01g104710.3	0.001263995334204063	0
Solyc02g068710.3	0.001263995334204063	0
Solyc01g109450.3	0.001263995334204063	0
Solyc02g086830.3	0.001263995334204063	0
Solyc02g091490.4	0.001263995334204063	0
Solyc03g019880.3	0.001263995334204063	0
Solyc01g095360.2	0.001263995334204063	0
Solyc02g064640.4	0.001263995334204063	0
Solyc01g105980.3	0.001263995334204063	0
Solyc01g100730.3	0.001263995334204063	0
Solyc02g070640.3	0.001263995334204063	0
Solyc01g106790.3	0.001263995334204063	0
Solyc01g107350.3	0.001263995334204063	0
Solyc05g015420.5	0.001263995334204063	0
Solyc05g015470.1	0.001263995334204063	0
Solyc06g008940.4	0.001263995334204063	0
Solyc04g026380.5	0.001263995334204063	0
Solyc04g079230.5	0.001263995334204063	0
Solyc04g161840.1	0.001263995334204063	0
Solyc03g083090.4	0.001263995334204063	0
Solyc03g114250.4	0.001263995334204063	0
Solyc05g008600.3	0.001263995334204063	0
Solyc03g114600.5	0.001263995334204063	0
Solyc06g082070.3	0.001263995334204063	0
Solyc07g041490.3	0.001263995334204063	0
Solyc07g052240.3	0.001263995334204063	0
Solyc06g073300.1	0.001263995334204063	0
Solyc06g060790.1	0.001263995334204063	0
Solyc07g005810.3	0.001263995334204063	0
Solyc08g006830.3	0.001263995334204063	0
Solyc08g041820.3	0.001263995334204063	0
Solyc06g051750.3	0.001263995334204063	0
Solyc07g054210.3	0.001263995334204063	0
Solyc09g005920.5	0.001263995334204063	0
Solyc07g063890.3	0.001263995334204063	0
Solyc07g026770.3	0.001263995334204063	0
Solyc07g007980.3	0.001263995334204063	0
Solyc09g011240.3	0.001263995334204063	0
Solyc07g055230.4	0.001263995334204063	0
Solyc09g090680.3	0.001263995334204063	0
Solyc07g064500.3	0.001263995334204063	0
Solyc09g074970.3	0.001263995334204063	0
Solyc09g014590.4	0.001263995334204063	0
Solyc12g010520.3	0.001263995334204063	0
Solyc12g087980.3	0.001263995334204063	0
Solyc11g072080.1	0.001263995334204063	0
Solyc10g047060.2	0.001263995334204063	0
Solyc09g082060.3	0.001263995334204063	0
Solyc10g005620.3	0.001263995334204063	0
Solyc11g005150.3	0.001263995334204063	0
Solyc12g013650.2	0.001263995334204063	0
Solyc11g045220.2	0.001263995334204063	0
Solyc09g083007.1	0.001263995334204063	0
Solyc10g080610.1	0.001263995334204063	0
Solyc10g006860.5	0.001263995334204063	0
Solyc12g006997.1	0.001263995334204063	0
Solyc11g011250.3	0.001263995334204063	0
Solyc12g007210.2	0.001263995334204063	0
Solyc09g090130.3	0.001263995334204063	0
Solyc11g012050.1	0.001263995334204063	0
Solyc04g006983.1	0.0012699699054040145	0
Solyc10g009540.1	0.001298060830397923	0
Solyc07g007735.1	0.0013409555255098821	0
Solyc01g108790.3	0.0013419191189216223	0
Solyc01g096440.4	0.0013496441567101586	0
Solyc06g066300.1	0.0013506118238186915	0
Solyc10g079390.1	0.0013506118238186915	0
Solyc12g006575.1	0.0013506118238186915	0
Solyc11g068990.3	0.0013506118238186915	0
Solyc11g011710.1	0.0013506118238186915	0
Solyc10g024420.3	0.0014270738419110429	0
Solyc04g051290.1	0.0014272353298351935	0
Solyc05g160990.1	0.0014272353298351935	0
Solyc01g095500.3	0.0014536666140125764	0
Solyc08g048350.1	0.0014803689607443393	0
Solyc08g016275.2	0.001489658291321056	0
Solyc02g087990.5	0.0015006589023876772	0
Solyc07g009265.1	0.0015163700386334998	0
Solyc12g040870.4	0.0015216617937361602	0
Solyc09g150137.2	0.001535838070876432	0
Solyc01g099170.4	0.0015428883342633196	0
Solyc01g008550.4	0.0015535539729088117	0
Solyc02g005603.1	0.0015535539729088117	0
Solyc02g093970.4	0.0015535539729088117	0
Solyc03g006700.3	0.0015535539729088117	0
Solyc01g080860.3	0.0015535539729088117	0
Solyc01g080930.4	0.0015535539729088117	0
Solyc02g094490.4	0.0015535539729088117	0
Solyc02g081210.3	0.0015535539729088117	0
Solyc02g085860.4	0.0015535539729088117	0
Solyc01g081440.3	0.0015535539729088117	0
Solyc02g063380.1	0.0015535539729088117	0
Solyc02g070300.4	0.0015535539729088117	0
Solyc02g033040.3	0.0015535539729088117	0
Solyc03g026010.3	0.0015535539729088117	0
Solyc01g007920.2	0.0015535539729088117	0
Solyc01g101240.5	0.0015535539729088117	0
Solyc03g026200.4	0.0015535539729088117	0
Solyc03g006050.5	0.0015535539729088117	0
Solyc02g089060.3	0.0015535539729088117	0
Solyc02g066930.3	0.0015535539729088117	0
Solyc05g015800.3	0.0015535539729088117	0
Solyc05g150152.1	0.0015535539729088117	0
Solyc05g005690.1	0.0015535539729088117	0
Solyc05g006420.3	0.0015535539729088117	0
Solyc04g011560.5	0.0015535539729088117	0
Solyc03g112130.1	0.0015535539729088117	0
Solyc04g005600.3	0.0015535539729088117	0
Solyc03g095780.3	0.0015535539729088117	0
Solyc05g006855.1	0.0015535539729088117	0
Solyc05g047520.4	0.0015535539729088117	0
Solyc05g013150.4	0.0015535539729088117	0
Solyc04g007890.3	0.0015535539729088117	0
Solyc04g055200.3	0.0015535539729088117	0
Solyc06g005060.3	0.0015535539729088117	0
Solyc04g063240.3	0.0015535539729088117	0
Solyc06g054410.4	0.0015535539729088117	0
Solyc05g014500.3	0.0015535539729088117	0
Solyc04g081540.3	0.0015535539729088117	0
Solyc06g066500.1	0.0015535539729088117	0
Solyc07g041780.3	0.0015535539729088117	0
