Solyc08g076350.3	23807
Solyc04g079720.5	0.00029163445125175296	0
Solyc09g089520.4	0.00029163445125175296	0
Solyc06g035530.3	0.0003291435236988191	0
Solyc07g064260.2	0.0003291435236988191	0
Solyc08g008110.3	0.00032943554780206623	0
Solyc12g150119.1	0.000335380608382574	0
Solyc08g076070.1	0.0003358567091297217	0
Solyc02g055533.1	0.00034694315385472855	0
Solyc12g043150.3	0.00034939619393967923	0
Solyc12g057090.1	0.0003717844394774219	0
Solyc12g057160.1	0.0003717844394774219	0
Solyc04g082355.1	0.00041774471004720534	0
Solyc05g054860.1	0.0004191808013159814	0
Solyc10g080610.1	0.0004191808013159814	0
Solyc01g099170.4	0.00042460287338435073	0
Solyc07g045200.1	0.0004705826510113486	0
Solyc08g006430.4	0.0004721731625164229	0
Solyc07g020790.4	0.0004721731625164229	0
Solyc12g006570.2	0.0004721731625164229	0
Solyc10g086780.2	0.0004922132388460035	0
Solyc03g113820.3	0.0005256590649061142	0
Solyc03g160240.1	0.0005269715292465679	0
Solyc02g094050.5	0.0005313629584409026	0
Solyc01g098400.3	0.0005313629584409026	0
Solyc08g008670.3	0.0005313629584409026	0
Solyc12g044630.2	0.0005313629584409026	0
Solyc09g083007.1	0.0005313629584409026	0
Solyc12g009920.1	0.0005313629584409026	0
Solyc05g055410.3	0.0005625598022578494	0
Solyc05g052240.3	0.0005974088369432752	0
Solyc05g053210.5	0.0005974088369432752	0
Solyc08g068140.4	0.0005974088369432752	0
Solyc08g068480.1	0.0005974088369432752	0
Solyc12g014360.2	0.0005974088369432752	0
Solyc10g018760.1	0.0006306717965528581	0
Solyc02g077980.3	0.0006327141063860789	0
Solyc10g049250.4	0.00065558974678846	0
Solyc11g072130.2	0.000670494101185113	0
Solyc01g080590.3	0.0006710312261220974	0
Solyc03g034010.3	0.0006710312261220974	0
Solyc08g077370.4	0.0007047384834894013	0
Solyc03g095370.3	0.0007081093395279353	0
Solyc10g083940.1	0.0007097989087771024	0
Solyc07g053100.4	0.0007518329052296773	0
Solyc03g117380.4	0.0007524248782994531	0
Solyc03g044150.4	0.000753017169769502	0
Solyc04g014790.1	0.000753017169769502	0
Solyc11g007610.2	0.000753017169769502	0
Solyc04g049150.3	0.0007943066387206999	0
Solyc12g098090.1	0.0007955787164167059	0
Solyc02g081750.1	0.000810128945506342	0
Solyc03g098560.2	0.000810128945506342	0
Solyc04g079660.2	0.0008422692222458996	0
Solyc12g014130.2	0.0008435730228377043	0
Solyc02g089270.1	0.0008442254358159093	0
Solyc07g056430.3	0.0008442254358159093	0
Solyc08g082980.2	0.0008442254358159093	0
Solyc12g044820.3	0.0008442254358159093	0
Solyc09g161490.1	0.0008481675683161599	0
Solyc01g050010.3	0.0008698317746701878	0
Solyc10g162780.1	0.0008915249633405381	0
Solyc03g033490.3	0.000892208700459952	0
Solyc06g065820.3	0.0008928927914607489	0
Solyc06g053360.5	0.0008928927914607489	0
Solyc09g064730.3	0.0009370018231823628	0
Solyc12g011430.4	0.0009384298438167182	0
Solyc01g081033.1	0.0009448740482749221	0
Solyc07g053390.1	0.0009448740482749221	0
Solyc01g150162.1	0.0009455919019482447	0
Solyc04g009820.3	0.0009455919019482447	0
Solyc03g118200.4	0.0009455919019482447	0
Solyc07g056440.3	0.0009455919019482447	0
Solyc06g082710.5	0.0009455919019482447	0
Solyc07g006380.3	0.0009455919019482447	0
Solyc09g064310.3	0.0009455919019482447	0
Solyc08g059700.2	0.0009455919019482447	0
Solyc08g068390.3	0.0009455919019482447	0
Solyc11g068490.1	0.0009455919019482447	0
Solyc12g038090.1	0.0009520026427286015	0
Solyc11g069280.2	0.000998894399191438	0
Solyc06g064660.4	0.000999646707558047	0
Solyc12g043170.1	0.0010474052312543943	0
Solyc01g111040.4	0.0010581352212983269	0
Solyc12g014590.3	0.0010581352212983269	0
Solyc03g031955.1	0.0010718552612910476	0
Solyc07g055570.1	0.0011112521670016144	0
Solyc10g080395.2	0.0011697385371077105	0
Solyc10g150142.1	0.001177632075315878	0
Solyc00g112930.4	0.0011812307086612338	0
Solyc02g093090.1	0.0011820965296398932	0
Solyc06g066540.1	0.0011820965296398932	0
Solyc02g093970.4	0.0011829627696506929	0
Solyc03g044600.2	0.0011829627696506929	0
Solyc03g051970.3	0.0011829627696506929	0
Solyc04g080920.3	0.0011829627696506929	0
Solyc08g078040.4	0.0011829627696506929	0
Solyc09g007940.3	0.0011829627696506929	0
Solyc10g055400.1	0.0011829627696506929	0
Solyc10g019170.2	0.0012458686228396182	0
Solyc06g060010.4	0.0012485408440026545	0
Solyc09g018230.1	0.0012494476914464258	0
Solyc08g081600.1	0.0013126523161746916	0
Solyc08g080610.1	0.0013130054628919562	0
Solyc10g006870.1	0.001320326869528113	0
Solyc00g500111.1	0.0013212768739994153	0
Solyc04g071083.1	0.0013212768739994153	0
Solyc03g044300.3	0.0013212768739994153	0
Solyc04g074167.1	0.0013212768739994153	0
Solyc04g049920.4	0.0013212768739994153	0
Solyc08g076580.3	0.0013212768739994153	0
Solyc12g021280.2	0.0013212768739994153	0
Solyc11g011050.2	0.0013212768739994153	0
Solyc09g083120.3	0.0013212768739994153	0
Solyc11g069250.2	0.0013212768739994153	0
Solyc09g031528.1	0.0013271180853719363	0
Solyc09g082100.3	0.0013626306633567227	0
Solyc01g009960.4	0.0014615226815823733	0
Solyc06g060530.1	0.00146295952225477	0
Solyc09g161420.1	0.0014670568600714912	0
Solyc04g050220.2	0.0014702212760512696	0
Solyc03g150154.1	0.0014712605729604957	0
Solyc12g160130.1	0.0014714943215325285	0
Solyc01g107240.4	0.0014733405951079875	0
Solyc02g081500.3	0.001474381320485359	0
Solyc03g005250.5	0.001474381320485359	0
Solyc04g005480.1	0.001474381320485359	0
Solyc05g053960.3	0.001474381320485359	0
Solyc06g054370.2	0.001474381320485359	0
Solyc05g051580.3	0.001474381320485359	0
Solyc08g065940.5	0.001474381320485359	0
Solyc12g006460.2	0.001474381320485359	0
Solyc00g500222.2	0.0015361512261520263	0
Solyc01g005750.1	0.0015606316822971596	0
Solyc06g053387.1	0.0016133014892732618	0
Solyc05g051670.3	0.0016345914654922263	0
Solyc03g006360.3	0.0016379989208092289	0
Solyc01g108990.3	0.0016402730885436798	0
Solyc11g068893.1	0.0016414109318681348	0
Solyc01g109330.3	0.0016425492815863216	0
Solyc09g065140.1	0.0016425492815863216	0
Solyc10g055560.2	0.0016425492815863216	0
Solyc11g031950.1	0.0016425492815863216	0
Solyc01g095580.3	0.0016436881377648617	0
Solyc02g083060.1	0.0016436881377648617	0
Solyc04g016480.3	0.0016436881377648617	0
Solyc03g112130.1	0.0016436881377648617	0
Solyc07g049460.3	0.0016436881377648617	0
Solyc09g074250.3	0.0016436881377648617	0
Solyc12g099970.2	0.0016436881377648617	0
Solyc08g067580.3	0.001724426071864714	0
Solyc00g023590.2	0.0018192665795772722	0
Solyc12g082730.3	0.0018245056908065976	0
Solyc12g097060.1	0.0018294797825823416	0
Solyc01g010520.3	0.0018307246496942306	0
Solyc02g091670.1	0.0018307246496942306	0
Solyc03g098470.3	0.0018307246496942306	0
Solyc03g032130.5	0.0018307246496942306	0
Solyc03g097430.1	0.0018307246496942306	0
Solyc06g076965.1	0.0018307246496942306	0
Solyc07g065930.3	0.0018307246496942306	0
Solyc07g066560.1	0.0018307246496942306	0
Solyc08g008000.2	0.0018307246496942306	0
Solyc07g008240.3	0.0018307246496942306	0
Solyc10g076570.2	0.0018307246496942306	0
Solyc09g089500.3	0.0018307246496942306	0
Solyc09g025210.3	0.001855257897108934	0
Solyc01g105790.3	0.0018679629136913233	0
Solyc03g034455.2	0.0018742120547084447	0
Solyc10g160090.1	0.0018804868447250438	0
Solyc02g081740.2	0.0018828914274626254	0
Solyc05g005440.3	0.0018828914274626254	0
Solyc12g088090.3	0.0019249027922882242	0
Solyc05g047530.3	0.0019262015567068126	0
Solyc02g021340.4	0.0019301011715258719	0
Solyc11g050710.2	0.0019655484714140537	0
Solyc08g016587.1	0.001976526533465548	0
Solyc05g021245.1	0.001978008923049774	0
Solyc04g016280.3	0.0020150333044755163	0
Solyc08g006240.4	0.0020344228698478883	0
Solyc07g040740.3	0.002035781544364929	0
Solyc09g098100.4	0.002035781544364929	0
Solyc01g097330.3	0.0020371407888604863	0
Solyc02g087650.5	0.0020371407888604863	0
Solyc05g008950.4	0.0020371407888604863	0
Solyc07g052510.4	0.0020371407888604863	0
Solyc07g054900.2	0.0020371407888604863	0
Solyc10g009480.5	0.0020371407888604863	0
Solyc10g011960.3	0.0020371407888604863	0
Solyc10g085660.3	0.0020371407888604863	0
Solyc12g010140.2	0.0020371407888604863	0
Solyc03g033920.1	0.002117720510164318	0
Solyc01g111270.3	0.0021297564837800473	0
Solyc04g008880.4	0.00214532833772127	0
Solyc04g008400.1	0.00214532833772127	0
Solyc04g016210.4	0.00214674747803722	0
Solyc12g010990.3	0.0022484424353265394	0
Solyc01g106180.3	0.002257459516185452	0
Solyc07g053530.1	0.002263234170099849	0
Solyc02g090170.3	0.0022647166599466446	0
Solyc03g025990.1	0.0022647166599466446	0
Solyc05g150123.1	0.0022647166599466446	0
Solyc03g116820.4	0.0022647166599466446	0
Solyc04g039870.3	0.0022647166599466446	0
Solyc04g079820.3	0.0022647166599466446	0
Solyc03g097280.4	0.0022647166599466446	0
Solyc06g076960.2	0.0022647166599466446	0
Solyc06g073910.4	0.0022647166599466446	0
Solyc06g050860.3	0.0022647166599466446	0
Solyc08g008120.5	0.0022647166599466446	0
Solyc06g051750.3	0.0022647166599466446	0
Solyc07g055340.4	0.0022647166599466446	0
Solyc08g069060.4	0.0022647166599466446	0
Solyc12g044230.2	0.0022647166599466446	0
Solyc12g036440.1	0.0022647166599466446	0
Solyc11g069410.2	0.0022647166599466446	0
Solyc06g009420.4	0.0023102971898139304	0
Solyc02g081760.2	0.0023264142042858163	0
Solyc05g051810.1	0.0023264142042858163	0
Solyc10g017510.3	0.0023700437948989492	0
Solyc03g113600.4	0.002371585195485923	0
Solyc11g005310.1	0.002383938709190613	0
Solyc02g091800.4	0.0023854856877899536	0
Solyc05g053980.1	0.0024976390662105248	0
Solyc11g064770.3	0.0025040778854331504	0
Solyc01g081037.1	0.002512051153997115	0
Solyc08g076257.2	0.002512140738689007	0
Solyc03g120410.3	0.002515370339191523	0
Solyc03g123590.4	0.002515370339191523	0
Solyc03g119150.5	0.002515370339191523	0
Solyc07g005720.3	0.002515370339191523	0
Solyc12g044330.2	0.002515370339191523	0
Solyc09g098500.4	0.002515370339191523	0
Solyc02g036390.1	0.0025632783714047425	0
Solyc10g019160.2	0.0026559497726800175	0
Solyc08g080480.3	0.002719652313468296	0
Solyc10g008680.3	0.002773619522365846	0
Solyc10g083430.2	0.0027769822002833475	0
Solyc02g091080.2	0.00278940823338925	0
Solyc04g080780.2	0.00278940823338925	0
Solyc07g026650.3	0.00278940823338925	0
Solyc03g033600.3	0.0027911658932925063	0
Solyc05g005520.1	0.0027911658932925063	0
Solyc10g078570.1	0.0027911658932925063	0
Solyc12g010020.3	0.0027911658932925063	0
Solyc01g098670.4	0.002933682453197153	0
Solyc01g095690.2	0.002935513890155898	0
Solyc01g090720.3	0.0029373460165231687	0
Solyc01g094510.2	0.0029373460165231687	0
Solyc06g075140.3	0.0029373460165231687	0
Solyc08g077730.3	0.0029373460165231687	0
Solyc10g083400.1	0.003016792371134698	0
Solyc03g096620.3	0.0030276423953832406	0
Solyc03g034030.3	0.0030278693046386024	0
Solyc05g016250.3	0.0030789788141462396	0
Solyc09g055320.1	0.003092157503590054	0
Solyc04g049640.3	0.003092410944998783	0
Solyc01g087690.3	0.003094321598011137	0
Solyc02g070050.3	0.003094321598011137	0
Solyc03g005050.3	0.003094321598011137	0
Solyc01g100650.3	0.003094321598011137	0
Solyc05g053120.1	0.003094321598011137	0
Solyc05g012900.4	0.003094321598011137	0
Solyc04g063390.2	0.003094321598011137	0
Solyc03g118440.3	0.003094321598011137	0
Solyc06g072230.1	0.003094321598011137	0
Solyc07g056460.3	0.003094321598011137	0
Solyc06g083280.2	0.003094321598011137	0
Solyc06g084030.3	0.003094321598011137	0
Solyc09g065020.5	0.003094321598011137	0
Solyc07g055980.3	0.003094321598011137	0
Solyc06g008930.3	0.003243621765944963	0
Solyc03g121170.3	0.003254905706901929	0
Solyc04g007410.4	0.003254905706901929	0
Solyc07g066550.5	0.003254905706901929	0
Solyc12g062220.1	0.0032663003149332663	0
Solyc05g014275.2	0.0033121816603935727	0
Solyc08g075190.1	0.003350457042312059	0
Solyc07g026740.1	0.0033550476115930586	0
Solyc12g044190.3	0.0034127114023026926	0
Solyc01g009770.3	0.003425143685760264	0
Solyc02g082610.1	0.003425143685760264	0
Solyc10g055650.2	0.003425143685760264	0
Solyc01g150156.1	0.0034272183334826574	0
Solyc03g005900.5	0.0034272183334826574	0
Solyc01g111890.3	0.0034272183334826574	0
Solyc05g052450.3	0.0034272183334826574	0
Solyc05g006030.3	0.0034272183334826574	0
Solyc04g078750.3	0.0034272183334826574	0
Solyc03g122090.3	0.0034272183334826574	0
Solyc04g077030.3	0.0034272183334826574	0
Solyc08g075070.3	0.0034272183334826574	0
Solyc07g063040.3	0.0034272183334826574	0
Solyc10g018390.3	0.0034272183334826574	0
Solyc09g150143.1	0.0034272183334826574	0
Solyc10g081820.3	0.0034272183334826574	0
Solyc08g078160.3	0.003581881642176369	0
Solyc03g005330.1	0.0035991296248121616	0
Solyc02g014470.5	0.0036034492307323754	0
Solyc03g006010.3	0.0036034492307323754	0
Solyc04g007330.4	0.0036034492307323754	0
Solyc07g054870.4	0.003610018971437145	0
Solyc06g065550.2	0.003633946692014198	0
Solyc08g078350.1	0.003671152379835573	0
Solyc01g018010.2	0.0036759281866626287	0
Solyc12g040360.2	0.0037099502090098928	0
Solyc01g094230.4	0.00379015792843569	0
Solyc01g110140.5	0.00379015792843569	0
Solyc12g009530.1	0.00379015792843569	0
Solyc01g109120.3	0.003792408129812635	0
Solyc02g069110.5	0.003792408129812635	0
Solyc01g095670.4	0.003792408129812635	0
Solyc04g009010.2	0.003792408129812635	0
Solyc04g009050.4	0.003792408129812635	0
Solyc04g011615.1	0.003792408129812635	0
Solyc03g044100.4	0.003792408129812635	0
Solyc05g012400.4	0.003792408129812635	0
Solyc03g117900.3	0.003792408129812635	0
Solyc05g007910.3	0.003792408129812635	0
Solyc06g054390.3	0.003792408129812635	0
Solyc07g066630.4	0.003792408129812635	0
Solyc06g068450.3	0.003792408129812635	0
Solyc09g011650.4	0.003792408129812635	0
Solyc09g082540.3	0.003792408129812635	0
Solyc08g067595.2	0.003906446680130203	0
Solyc12g009695.1	0.003976254896084697	0
Solyc08g061570.3	0.003983275185001487	0
Solyc02g076880.4	0.003985616876143003	0
Solyc01g150173.1	0.004057357740247221	0
Solyc12g040870.4	0.004095743936113957	0
Solyc10g024420.3	0.004127086442436914	0
Solyc07g062380.1	0.00416828076792887	0
Solyc03g120580.3	0.004180441604908939	0
Solyc05g006140.1	0.004187747894799358	0
Solyc03g079880.4	0.004187747894799358	0
Solyc06g011403.1	0.004190184956062334	0
Solyc04g081500.3	0.004190184956062334	0
Solyc08g082200.3	0.004190184956062334	0
Solyc09g007420.5	0.004190184956062334	0
Solyc01g103360.5	0.004192622832979163	0
Solyc02g081480.4	0.004192622832979163	0
Solyc03g007860.1	0.004192622832979163	0
Solyc01g013883.2	0.004192622832979163	0
Solyc05g056450.3	0.004192622832979163	0
Solyc03g120390.3	0.004192622832979163	0
Solyc04g054690.3	0.004192622832979163	0
Solyc04g015960.3	0.004192622832979163	0
Solyc08g066110.3	0.004192622832979163	0
Solyc06g069070.1	0.004192622832979163	0
Solyc11g012220.1	0.004192622832979163	0
Solyc07g161740.1	0.004214042457283129	0
Solyc06g068640.3	0.004378914602095711	0
Solyc04g079680.4	0.00440423311040006	0
Solyc06g007240.5	0.00440423311040006	0
Solyc04g056500.3	0.0044139191281070194	0
Solyc04g161860.1	0.004445075475323617	0
Solyc04g014995.1	0.004498950938733226	0
Solyc04g025560.4	0.004501375780341516	0
Solyc10g024365.1	0.004555776789893017	0
Solyc03g031850.1	0.004628144616891622	0
Solyc11g068380.1	0.004628144616891622	0
Solyc02g068080.3	0.004630782857362428	0
Solyc02g027080.2	0.004630782857362428	0
Solyc01g006870.4	0.004630782857362428	0
Solyc03g098780.2	0.004630782857362428	0
Solyc03g116740.3	0.004630782857362428	0
Solyc03g082600.4	0.004630782857362428	0
Solyc07g005890.3	0.004630782857362428	0
Solyc06g069390.4	0.004630782857362428	0
Solyc08g005670.2	0.004630782857362428	0
Solyc10g085820.2	0.004630782857362428	0
Solyc12g056210.3	0.004630782857362428	0
Solyc12g042180.1	0.004630782857362428	0
Solyc06g048770.3	0.004790732316017732	0
Solyc09g072770.1	0.004834929658791402	0
Solyc08g081980.5	0.00486231536446904	0
Solyc01g110907.1	0.004951670643400442	0
Solyc07g052555.1	0.004978496496302334	0
Solyc03g044800.2	0.005014013712484814	0
Solyc04g026315.2	0.005075842322527996	0
Solyc12g009520.2	0.005101453076554753	0
Solyc03g006080.4	0.005107154128718675	0
Solyc08g005090.3	0.005107154128718675	0
Solyc11g068360.1	0.005107154128718675	0
Solyc12g015860.2	0.005107154128718675	0
Solyc02g081180.2	0.005110005987414057	0
Solyc02g091000.5	0.005110005987414057	0
Solyc02g030200.1	0.005110005987414057	0
Solyc01g006055.1	0.005110005987414057	0
Solyc01g100270.4	0.005110005987414057	0
Solyc05g005700.4	0.005110005987414057	0
Solyc05g006390.1	0.005110005987414057	0
Solyc05g047600.5	0.005110005987414057	0
Solyc03g097980.4	0.005110005987414057	0
Solyc03g083320.4	0.005110005987414057	0
Solyc04g076660.3	0.005110005987414057	0
Solyc06g076400.3	0.005110005987414057	0
Solyc07g056420.4	0.005110005987414057	0
Solyc07g052210.3	0.005110005987414057	0
Solyc06g048930.5	0.005110005987414057	0
Solyc06g073430.4	0.005110005987414057	0
Solyc06g060570.3	0.005110005987414057	0
Solyc08g081535.1	0.005110005987414057	0
Solyc07g054940.2	0.005110005987414057	0
Solyc07g049270.5	0.005110005987414057	0
Solyc10g044470.3	0.005110005987414057	0
Solyc10g086270.2	0.005110005987414057	0
Solyc10g086700.3	0.005110005987414057	0
Solyc12g096450.2	0.005110005987414057	0
Solyc12g057110.2	0.005110005987414057	0
Solyc11g071480.1	0.005110005987414057	0
Solyc01g005070.3	0.005120963256414353	0
Solyc08g016763.1	0.005291565089602911	0
Solyc04g009280.1	0.00533349455710275	0
Solyc08g013750.3	0.005336449306292018	0
Solyc03g113510.2	0.005360119938376112	0
Solyc01g068640.3	0.005363082846767054	0
Solyc07g007660.1	0.005363082846767054	0
Solyc06g075480.4	0.005363082846767054	0
Solyc10g019270.3	0.005396381933985146	0
Solyc04g007075.2	0.005459572628832236	0
Solyc05g012410.2	0.005539146763719262	0
Solyc08g081740.3	0.005624381072567161	0
Solyc01g005900.3	0.005627458519701814	0
Solyc02g031980.3	0.005627458519701814	0
Solyc01g096020.4	0.005630536891217109	0
Solyc01g006670.2	0.005630536891217109	0
Solyc05g006150.1	0.005630536891217109	0
Solyc11g013060.1	0.005630536891217109	0
Solyc08g074360.3	0.005630536891217109	0
Solyc01g103700.3	0.005633616187076086	0
Solyc02g093120.4	0.005633616187076086	0
Solyc03g059070.4	0.005633616187076086	0
Solyc05g051970.5	0.005633616187076086	0
Solyc03g120660.4	0.005633616187076086	0
Solyc05g006510.3	0.005633616187076086	0
Solyc05g007270.4	0.005633616187076086	0
Solyc07g052220.2	0.005633616187076086	0
Solyc08g075380.3	0.005633616187076086	0
Solyc08g076740.4	0.005633616187076086	0
Solyc10g008390.3	0.005633616187076086	0
Solyc10g084060.2	0.005633616187076086	0
Solyc10g005030.4	0.005633616187076086	0
Solyc10g150102.1	0.005633616187076086	0
Solyc12g040500.2	0.005633616187076086	0
Solyc04g025820.1	0.005831631947883859	0
Solyc10g018905.1	0.005873269563794736	0
Solyc02g085380.3	0.005909965342741063	0
Solyc01g097150.5	0.005909965342741063	0
Solyc10g080380.1	0.005909965342741063	0
Solyc12g009230.3	0.005909965342741063	0
Solyc01g094727.1	0.006082910844491443	0
Solyc08g016760.1	0.006092645162921905	0
Solyc02g069140.3	0.006135610655591936	0
Solyc10g085700.1	0.006168672946861091	0
Solyc03g117150.3	0.006195191918765837	0
Solyc06g007730.1	0.006198511109962342	0
Solyc07g042720.1	0.006198511109962342	0
Solyc02g093740.3	0.006201831260920724	0
Solyc01g097530.3	0.006201831260920724	0
Solyc03g007310.3	0.0062051523715888094	0
Solyc03g007480.3	0.0062051523715888094	0
Solyc01g068130.4	0.0062051523715888094	0
Solyc01g095410.3	0.0062051523715888094	0
Solyc05g051870.3	0.0062051523715888094	0
Solyc04g071540.4	0.0062051523715888094	0
Solyc08g006560.3	0.0062051523715888094	0
Solyc07g043050.1	0.0062051523715888094	0
Solyc08g008150.1	0.0062051523715888094	0
Solyc08g076840.3	0.0062051523715888094	0
Solyc08g061380.1	0.0062051523715888094	0
Solyc08g068330.4	0.0062051523715888094	0
Solyc09g011450.4	0.0062051523715888094	0
Solyc06g053620.5	0.0062051523715888094	0
Solyc06g071600.3	0.0062051523715888094	0
Solyc11g065040.2	0.0062051523715888094	0
Solyc11g012980.1	0.0062051523715888094	0
Solyc04g006983.1	0.006217144818571391	0
Solyc05g023830.1	0.0062238744403731545	0
Solyc07g019577.1	0.006245919669912654	0
Solyc04g150173.2	0.006260163418116629	0
Solyc10g055460.2	0.006260163418116629	0
Solyc02g072400.1	0.006311716763621314	0
Solyc01g066500.1	0.006395781258286928	0
Solyc04g051783.1	0.006406152466189161	0
Solyc04g162630.1	0.006431856662655376	0
Solyc09g072930.1	0.006455315045252711	0
Solyc10g018750.1	0.006468753053748829	0
Solyc12g006040.4	0.006492831396842154	0
Solyc08g005320.3	0.006496275069993996	0
Solyc06g071630.2	0.006506611952910092	0
Solyc01g016460.4	0.006531309848847302	0
Solyc07g054970.1	0.006552637214259286	0
Solyc08g022133.1	0.006810595277671632	0
Solyc03g120570.3	0.006821222380907231	0
Solyc06g035430.3	0.006824799239479394	0
Solyc08g008350.3	0.006824799239479394	0
Solyc08g067590.1	0.006824799239479394	0
Solyc00g500256.1	0.00682837709231365	0
Solyc01g108517.1	0.00682837709231365	0
Solyc01g094260.4	0.00682837709231365	0
Solyc02g091030.4	0.00682837709231365	0
Solyc01g100250.3	0.00682837709231365	0
Solyc02g087840.3	0.00682837709231365	0
Solyc01g106780.3	0.00682837709231365	0
Solyc01g079170.3	0.00682837709231365	0
Solyc04g009360.3	0.00682837709231365	0
Solyc03g070440.4	0.00682837709231365	0
Solyc03g116800.5	0.00682837709231365	0
Solyc05g007130.5	0.00682837709231365	0
Solyc03g117410.2	0.00682837709231365	0
Solyc04g079690.3	0.00682837709231365	0
Solyc04g074420.1	0.00682837709231365	0
Solyc04g076410.3	0.00682837709231365	0
Solyc07g006230.1	0.00682837709231365	0
Solyc08g007710.3	0.00682837709231365	0
Solyc07g053580.3	0.00682837709231365	0
Solyc08g014550.3	0.00682837709231365	0
Solyc10g044840.2	0.00682837709231365	0
Solyc09g092670.3	0.00682837709231365	0
Solyc12g038550.1	0.00682837709231365	0
Solyc10g086390.2	0.00682837709231365	0
Solyc10g076660.2	0.00682837709231365	0
Solyc12g096320.2	0.00682837709231365	0
Solyc11g012130.2	0.00682837709231365	0
Solyc10g083460.1	0.00682837709231365	0
Solyc12g019690.2	0.00682837709231365	0
Solyc04g009710.2	0.0068380471826405215	0
Solyc12g088950.3	0.006838241281080738	0
Solyc03g082800.2	0.007098370667570432	0
Solyc04g009980.4	0.007156899717984399	0
Solyc07g014680.4	0.007156899717984399	0
Solyc06g068270.3	0.007156899717984399	0
Solyc08g077840.3	0.007156899717984399	0
Solyc11g010440.3	0.007156899717984399	0
Solyc08g077820.4	0.007335051086977497	0
Solyc01g006440.2	0.0073458014468680876	0
Solyc06g053720.3	0.007407965089369053	0
Solyc12g005320.4	0.007417020403293315	0
Solyc10g051330.3	0.007417020403293315	0
Solyc01g110910.4	0.0074266497748039575	0
Solyc02g083050.1	0.00749189101046496	0
Solyc01g099700.3	0.007503435021788848	0
Solyc03g117990.1	0.007503435021788848	0
Solyc07g026640.3	0.007503435021788848	0
Solyc01g108800.4	0.00750728508117237	0
Solyc01g094650.4	0.00750728508117237	0
Solyc02g087200.2	0.00750728508117237	0
Solyc03g026330.5	0.00750728508117237	0
Solyc02g084350.3	0.00750728508117237	0
Solyc04g077230.1	0.00750728508117237	0
Solyc03g043870.3	0.00750728508117237	0
Solyc04g011550.2	0.00750728508117237	0
Solyc04g055190.4	0.00750728508117237	0
Solyc03g097340.1	0.00750728508117237	0
Solyc05g013680.3	0.00750728508117237	0
Solyc03g114430.1	0.00750728508117237	0
Solyc07g056360.1	0.00750728508117237	0
Solyc08g074682.1	0.00750728508117237	0
Solyc08g078500.3	0.00750728508117237	0
Solyc09g091550.3	0.00750728508117237	0
Solyc10g085290.3	0.00750728508117237	0
Solyc10g080010.2	0.00750728508117237	0
Solyc12g008350.3	0.00750728508117237	0
Solyc12g009800.3	0.00750728508117237	0
Solyc03g025750.5	0.007545332773996766	0
Solyc08g005330.2	0.007569792389311725	0
Solyc08g048455.1	0.00757771532306635	0
Solyc07g017590.1	0.0077813487577179	0
Solyc04g026300.1	0.007785318938941914	0
Solyc07g045590.1	0.007829059940599403	0
Solyc03g150147.2	0.007850852390544368	0
Solyc01g100910.3	0.007856960957389816	0
Solyc06g062750.3	0.007860950994471101	0
Solyc08g076310.3	0.00786494207565322	0
