Solyc01g112190.3	6056	0.1487578641257824
Solyc01g090670.3	1422	0.003156815229221446
Solyc01g079180.4	28142	0.9505552954319559
Solyc01g066830.3	26767	0.8550604547337581
Solyc01g090730.3	10232	0.14747011776483582
Solyc01g112250.4	28162	0.9505552954319559
Solyc01g112270.1	33	6.713481752509237e-05
Solyc01g112290.4	5609	0.07413568350390677
Solyc01g067005.1	21348	0.5445221687905808
Solyc01g112310.4	1308	0.0035707932351420227
Solyc01g103010.4	29211	0.9872999187963021
Solyc02g014570.1	29574	1
Solyc01g112350.3	23843	0.7056088073298425
Solyc01g103090.4	9253	0.12493360148061304
Solyc01g112350.3	1099	0.0003548745688350562
Solyc01g090940.3	9861	0.20856858006535794
Solyc01g079510.3	3125	0.035381335266633125
Solyc01g091010.3	15959	0.3642385421652301
Solyc01g067250.3	1167	0.025998669262426378
Solyc02g044000.3	9008	0.2780713361305064
Solyc01g079570.3	11619	0.30451620563315185
Solyc01g079570.3	2785	0.021521441337580424
Solyc01g150147.1	1485	0.019678744256936612
Solyc01g103130.2	6906	0.10218765557061617
Solyc01g150147.1	973	0.011039093935165587
Solyc01g150147.1	6821	0.04254668003142555
Solyc01g150147.1	6821	0.04254668003142555
Solyc01g067390.4	14888	0.2570965460093647
Solyc01g067400.3	7278	0.08676472445181178
Solyc01g103160.3	1792	0.014796284132945868
Solyc01g091180.4	28868	0.9848197975556567
Solyc02g043960.1	29294	1
Solyc01g091210.3	17716	0.5836942206964862
Solyc01g091210.3	4705	0.04233143176239584
Solyc01g079650.3	19507	0.6379802081807848
Solyc01g079650.3	19517	0.6379802081807848
Solyc01g067420.4	29980	1
Solyc02g014670.2	14441	0.4032369148209304
Solyc01g091310.3	2512	0.09358364643938565
Solyc01g067420.4	29873	1
Solyc01g079820.3	14713	0.34930302389973467
Solyc01g067480.4	22159	0.6461114221392747
Solyc01g091410.3	29362	1
Solyc02g014770.3	13642	0.4240205870056045
Solyc01g079840.3	16995	0.530764715465854
Solyc01g103340.4	1331	0.014689683635801544
Solyc01g091550.3	16346	0.45610516934046347
Solyc01g067530.3	29689	1.0
Solyc01g091670.3	1066	0.029357344110664794
Solyc01g091690.3	2004	0.02681688995200667
Solyc02g043813.1	15668	0.4270801638195677
Solyc02g043813.1	5549	0.1659824264371088
Solyc01g103420.4	20828	0.5583365375081784
Solyc01g091800.3	16334	0.3259453354876608
Solyc01g091820.3	24494	0.7844021332873323
Solyc01g091830.3	15332	0.40982372158368274
Solyc01g103490.3	9498	0.36602433250915223
Solyc01g091870.3	21597	0.6957458838863012
Solyc01g103510.4	25465	0.7563394859410041
Solyc01g091880.3	6632	0.11307572882525442
Solyc02g071400.3	25784	0.8451073831292046
Solyc01g103580.3	22769	0.751153754386104
Solyc02g063120.1	4258	0.15807542356580606
Solyc01g091910.4	1376	0.029357344110664794
Solyc01g103650.3	16463	0.5374171605474359
Solyc02g071410.3	30228	1.0
Solyc01g103660.4	19953	0.5684229161407004
Solyc02g063120.1	24387	0.8084424034891874
Solyc01g092950.3	4043	0.08579940773963544
Solyc01g103680.3	161	0.0007812805315301843
Solyc01g080200.3	16254	0.380598213246381
Solyc01g103690.4	18125	0.6601500680990853
Solyc01g103690.4	19862	0.5593221401598727
Solyc01g080230.3	0	4.026885624717851e-06
Solyc01g103720.4	3212	0.1345554350772567
Solyc01g103770.3	7088	0.2227223522349716
Solyc02g050267.1	6272	0.14009906325048013
Solyc01g103770.3	11999	0.3315534209342924
Solyc01g080250.3	8202	0.15886501228057204
Solyc01g150154.1	25656	0.769578775777713
Solyc02g071510.3	13068	0.4265992775909634
Solyc02g150120.1	25092	0.8100257601636096
Solyc01g103810.1	29543	1
Solyc01g094150.3	18215	0.4102985485987958
Solyc02g084560.4	3	2.79319720614685e-05
Solyc01g103830.1	16494	0.4876960569759796
Solyc02g063140.4	28494	0.9688409234661606
Solyc01g080270.3	23565	0.7563394859410041
Solyc01g094190.3	13508	0.46745032323779956
Solyc01g094190.3	20846	0.542086700391179
Solyc02g071535.1	28860	0.9731640941732298
Solyc02g071535.1	52	0.0017626477050416561
Solyc01g103840.1	20482	0.576737654794811
Solyc01g094190.3	1780	0.019381079448165823
Solyc01g094200.4	638	0.013644129880670203
Solyc01g094200.4	2625	0.013005082329287907
Solyc02g032185.1	30319	1
Solyc01g080530.3	2300	0.06512635846127307
Solyc02g032185.1	30214	1
Solyc02g084620.3	4722	0.039349838998808936
Solyc02g063200.3	0	3.102209052989918e-06
Solyc01g094210.2	1367	0.012775781590715553
Solyc02g071590.3	20669	0.595651809763774
Solyc02g063220.3	29797	1.0
Solyc02g094560.3	27749	0.8839017320204405
Solyc02g071600.4	9225	0.23581664977987693
Solyc02g020980.4	9356	0.19636566175480674
Solyc02g020980.4	5211	0.05351104741228335
Solyc01g103873.1	14521	0.5135026227093413
Solyc02g021020.4	21497	0.5923562609767328
Solyc02g094590.3	25197	0.78668246994629
Solyc02g032330.3	19418	0.448751028489769
Solyc02g032350.1	30310	1
Solyc01g104030.3	2547	0.016029072971852364
Solyc02g021180.1	29777	1
Solyc01g104030.3	4196	0.04003337376342887
Solyc01g094230.4	606	0.02681688995200667
Solyc01g104040.4	21722	0.6149593337956011
Solyc02g021235.1	13462	0.37332424623131966
Solyc01g094240.3	27265	0.8978723248571506
Solyc02g021235.1	18649	0.45884882880542366
Solyc01g094260.4	6222	0.07598012883439703
Solyc01g104060.3	5562	0.0859689241485074
Solyc01g080670.3	12498	0.2481686938067007
Solyc01g094270.3	7272	0.089948297139964
Solyc01g104100.3	861	0.006862376877004036
Solyc02g084740.4	3722	0.062059035456352454
Solyc02g021290.1	16441	0.4296083343962862
Solyc01g094370.3	25044	0.751153754386104
Solyc02g021360.3	3213	0.022153632464527596
Solyc01g094380.2	11850	0.3520944071328439
Solyc02g032380.3	25055	0.8047179347295331
Solyc01g094620.3	14585	0.510550532635268
Solyc02g084740.4	1612	0.019368262156971214
Solyc01g080780.2	28226	0.9505552954319559
Solyc02g005310.3	26137	0.7710191586054489
Solyc01g104130.4	7657	0.14634006095106664
Solyc01g094705.1	13491	0.2711372039657789
Solyc02g021480.4	699	0.014000075295715751
Solyc03g004007.1	7673	0.26990019525158393
Solyc02g021480.4	44	9.776118085335795e-05
Solyc01g094720.3	6691	0.11417006229967792
Solyc02g005310.3	6936	0.20142792105108653
Solyc01g080800.3	1	0.0003183091418385536
Solyc02g021590.3	26230	0.8838168432762799
Solyc02g084740.4	28959	0.9737266336831494
Solyc01g080840.3	12817	0.356090813211447
Solyc01g104240.3	8535	0.24899663417601636
Solyc02g005350.3	955	0.0064276507889872506
Solyc02g021650.3	12463	0.241492132818231
Solyc01g081030.4	13145	0.3784897988588364
Solyc03g063720.4	2076	0.032677955735278756
Solyc01g094900.1	9316	0.28435581544747734
Solyc02g032650.3	17585	0.2884479696348984
Solyc01g104320.4	26402	0.8849353524400965
Solyc01g081070.3	17447	0.42927456961584876
Solyc02g005550.1	29351	1
Solyc03g063730.4	3113	0.05560287121225844
Solyc01g104350.3	27034	0.8184253829049983
Solyc01g081185.1	3073	0.027077740043736233
Solyc03g063760.4	17292	0.5478262162548326
Solyc02g005550.1	29353	1
Solyc01g081220.2	8302	0.13936466902053088
Solyc01g081290.4	9796	0.12490932462528624
Solyc03g051800.1	31324	1
Solyc02g071750.3	3491	0.10174392919496753
Solyc01g104410.4	7705	0.22797462407405722
Solyc02g021785.1	25737	0.8063200855109949
Solyc02g064580.3	23238	0.7880215135907737
Solyc02g032730.1	24966	0.7093881150142263
Solyc01g081480.3	3769	0.10359738583387124
Solyc01g150156.1	4951	0.10789997534833598
Solyc02g064630.4	6219	1
Solyc02g064640.4	3505	0.05424663032211395
Solyc03g063970.3	29112	0.9872991015354012
Solyc01g081588.1	6957	0.1186514059150173
Solyc02g084920.3	21676	0.7159745798891979
Solyc02g084930.3	18679	0.44296542231403446
Solyc01g073730.4	13170	0.20385402653979323
Solyc02g071850.1	28536	0.9667281655345126
Solyc01g073750.4	24809	0.8501772976706493
Solyc02g084950.3	10046	0.2771047690273344
Solyc02g064690.3	24645	0.6588640171930575
Solyc02g071870.4	28589	0.9554017568870673
Solyc02g084950.3	20018	0.6443552543614666
Solyc03g051900.4	7830	0.17301991649591408
Solyc01g150160.1	15486	0.17816399286987522
Solyc02g022830.3	23911	0.7397342431142654
Solyc03g005220.4	14230	0.34930302389973467
Solyc01g095540.3	23563	0.6677221075506752
Solyc01g150160.1	23765	0.7669149960015006
Solyc02g084990.3	20376	0.5826834583405354
Solyc01g150160.1	26555	0.8907404659898016
Solyc02g064750.4	5786	0.13490819997395934
Solyc01g095650.4	29012	0.983502345219613
Solyc01g095730.4	24301	0.7879716948364914
Solyc02g085000.3	18428	0.6348365769902251
Solyc03g005240.2	314	0.008137047811791243
Solyc02g072120.3	26513	0.8741119158347983
Solyc01g074030.3	21611	0.6588640171930575
Solyc03g053010.4	2546	0.05283650917469026
Solyc01g095960.4	19798	0.6405327568495962
Solyc01g095970.3	1295	0.010548286689196594
Solyc02g023940.3	20818	0.576737654794811
Solyc02g064800.3	11014	0.33880544633669024
Solyc03g115680.4	3351	0.022714356485577517
Solyc03g080100.4	1476	0.027285393362658762
Solyc02g023970.3	9521	0.25021665557718686
Solyc01g104490.3	17695	0.41070333851860086
Solyc02g011840.1	24045	0.755030749870177
Solyc03g005300.3	8682	0.1526016731261508
Solyc01g104540.3	14400	0.40796820839232995
Solyc02g026080.2	17067	0.3741512024150757
Solyc01g096160.4	16982	0.5482126941818444
Solyc02g012000.1	14942	0.43150723811875946
Solyc03g005320.3	21982	0.6557931138477229
Solyc01g096170.4	19021	0.5469256073230798
Solyc03g080130.1	31264	1
Solyc01g104750.4	1399	0.029365613444743973
Solyc02g032820.3	22276	0.624961911132562
Solyc01g086750.4	22712	0.6748708232736653
Solyc04g016370.3	20265	0.6532703975067202
Solyc01g096190.3	14319	0.3784897988588364
Solyc01g086815.1	26882	0.9064956441795811
Solyc01g086815.1	25070	0.7702341781793225
Solyc01g086815.1	8312	0.22300781556127425
Solyc01g096190.3	10585	0.3063423472456399
Solyc03g065357.1	30845	1
Solyc01g104850.3	25099	0.8639132711896567
Solyc01g104880.3	4470	0.14920174594978147
Solyc01g104920.3	2585	0.029202112474096775
Solyc03g096800.4	17378	0.4765462117850495
Solyc03g053135.1	18218	0.5565492531131423
Solyc02g072180.3	4254	0.019116110394000862
Solyc01g105090.3	21654	0.6329022780093047
Solyc01g096350.3	17367	0.5901020524418137
Solyc01g086860.3	24818	0.7981579710016685
Solyc01g096390.4	5024	0.054462169756601266
Solyc01g086880.3	29839	1
Solyc01g086880.3	30108	1
Solyc01g096390.4	27150	0.9176698538653
Solyc03g115810.3	14632	0.4889806261264744
Solyc03g096810.3	14133	0.38983071228738186
Solyc01g105320.4	856	0.04158657597936535
Solyc01g086890.3	1320	0.015186742779492895
Solyc01g096390.4	7278	0.09072581471325177
Solyc04g026023.2	118	0.00098879061062479
Solyc02g072300.4	28369	0.9688409234661606
Solyc01g096390.4	24632	0.812432208131742
Solyc02g072300.4	28363	0.9688409234661606
Solyc02g085300.4	523	0.002761075104528615
Solyc01g086990.3	17124	0.44695522187936254
Solyc02g064900.3	8049	0.20381704456134464
Solyc04g026023.2	9344	0.3218793388263532
Solyc01g096390.4	8440	0.4176041384295654
Solyc02g085300.4	106	0.001200333505836352
Solyc03g096820.4	26918	0.8849353524400965
Solyc03g058305.1	14339	0.4723035139984406
Solyc02g085330.1	16138	0.42237341938135065
Solyc02g072330.3	10552	0.2998161040744657
Solyc01g096490.3	16993	0.530764715465854
Solyc03g013500.1	29886	1
Solyc01g096520.3	2406	0.01916119661066136
Solyc04g045470.4	16613	0.5107977981738965
Solyc01g105420.4	21891	0.6995598198436936
Solyc01g087075.1	9893	0.17532581762086596
Solyc01g096570.3	27886	0.9257329560738576
Solyc02g085420.4	11204	0.2919234354074125
Solyc01g096580.3	11256	0.2362958330937458
Solyc03g058347.1	19311	0.6078112586018152
Solyc03g115970.2	25143	0.788849829951338
Solyc02g072350.1	18354	0.6399940105774466
Solyc04g016520.3	19234	0.6637464369912188
Solyc02g030450.3	3332	0.07153125179690645
Solyc01g096750.1	26246	0.8259636033678841
Solyc04g045530.4	20596	0.6637464369912188
Solyc01g087290.3	119	0.0056311749185352835
Solyc02g064960.3	3758	0.1156441071052077
Solyc03g115970.2	25505	0.7848220822199892
Solyc01g087300.3	3129	0.022722960151802658
Solyc02g064990.3	79	0.000958275549386821
Solyc01g097000.3	13242	0.3784897988588364
Solyc02g064990.3	79	0.000958275549386821
Solyc03g096890.3	24932	0.7702341781793225
Solyc01g097080.1	22163	0.5128985123439067
Solyc01g105600.3	6711	0.17212618185103953
Solyc01g087370.2	245	0.009418185651582235
Solyc03g043870.3	0	1.2041811510374454e-06
Solyc02g030450.3	27432	0.8799677388210101
Solyc02g085560.3	289	0.005494489176079636
Solyc03g116050.1	17617	0.5446439173501788
Solyc01g087420.4	6748	0.10127077962337955
Solyc01g105730.1	529	0.021870208636844038
Solyc01g087420.4	10982	0.46745032323779956
Solyc02g030480.4	23853	0.7171412483844469
Solyc02g072427.1	15940	0.5102509378810036
Solyc01g087430.3	6484	0.15388588782947157
Solyc03g116140.3	3738	0.10651312514420057
Solyc02g085560.3	4088	0.08705765959380804
Solyc03g013340.3	26968	0.9242650928503746
Solyc01g087530.3	17171	0.5600573181736357
Solyc03g058437.1	646	0.009987916918436328
Solyc01g105750.1	22108	0.6398944517389996
Solyc01g087530.3	27891	0.941753425039241
Solyc01g097220.3	8684	0.1804805181075554
Solyc01g097240.3	22569	0.7159745798891979
Solyc01g097300.4	16279	0.5476909238768822
Solyc01g097310.3	17656	0.5345582771950479
Solyc03g081340.1	23843	0.7093881150142263
Solyc01g105810.4	1	3.060111023207274e-05
Solyc02g072427.1	15940	0.5102509378810036
Solyc01g097380.2	5863	0.10803281377170358
Solyc01g097390.4	3803	0.06741455272230554
Solyc01g105850.3	1716	0.012892230393613376
Solyc01g087770.4	15430	0.42155385876038076
Solyc03g082350.2	21286	0.5795619402515961
Solyc01g105870.3	7975	0.22385148533886956
Solyc03g043960.3	7696	0.10789997534833598
Solyc01g087880.3	2211	0.02550385256741993
Solyc01g087900.3	13307	0.2628071092630463
Solyc03g082360.1	14143	0.4517132315390443
Solyc04g017590.1	30594	1
Solyc01g097620.2	26977	0.8905778701159279
Solyc01g097650.3	17813	0.5811027933155726
Solyc01g087960.3	4329	0.06942281252728373
Solyc01g087970.3	12089	0.28429019634280384
Solyc01g088030.4	4800	0.039343739041327715
Solyc01g105990.3	4274	0.03306307860387557
Solyc01g097800.3	4828	0.07532576552213176
Solyc01g106110.2	959	0.05176322728504892
Solyc04g025870.4	12530	0.47182127201448065
Solyc04g050150.4	9343	0.28619909987545633
Solyc04g017610.2	16129	0.4803444789450482
Solyc01g106110.2	9111	0.25130616509926856
Solyc01g088170.4	3008	0.010769698886397177
Solyc02g085640.4	6459	0.16810690164089367
Solyc03g097030.3	16571	0.5374171605474359
Solyc04g017610.2	3159	0.10215628773503536
Solyc01g097920.3	20735	0.6076727010476666
Solyc03g150110.1	21438	0.5869432199420592
Solyc03g082435.1	2620	0.08167331888748125
Solyc01g097930.3	2305	0.057469660100269625
Solyc03g005550.3	26424	0.8959619630850602
Solyc02g065114.1	30329	1
Solyc01g098010.4	12309	0.27543634418287477
Solyc03g150110.1	14307	0.3739208276951427
Solyc01g106260.3	21158	0.7563394859410041
Solyc02g036200.1	30489	1
Solyc01g098070.1	1884	0.019054027734811962
Solyc02g036200.1	30364	1
Solyc01g106300.3	29972	1.0
Solyc04g017610.2	2339	0.07841436183466544
Solyc01g106330.3	3029	0.04322093203214055
Solyc03g082435.1	4495	0.11416217316235423
Solyc01g106330.3	1760	0.012982413257376367
Solyc03g005550.3	30422	1.0
Solyc02g085670.3	20163	0.6216919985229574
Solyc01g098170.3	16219	0.6324868934745529
Solyc01g098240.3	5938	0.12257466544132438
Solyc01g098240.3	2302	0.03463790627901407
Solyc02g036250.1	21669	0.7093881150142263
Solyc01g106360.3	13384	0.3417941915700977
Solyc01g106410.3	13985	0.3584061849176525
Solyc03g005550.3	28588	0.9402354210161178
Solyc03g097110.4	27290	0.8849353524400965
Solyc01g088560.3	8890	0.12322580250916762
Solyc03g082460.1	3975	0.11743492553968733
Solyc01g088575.1	16696	0.36888560134202775
Solyc01g106440.3	25342	0.8523702736226457
Solyc01g088575.1	20349	0.5482384456513615
Solyc01g106450.3	10329	0.32528151534318517
Solyc02g036290.4	20755	0.6090034862173953
Solyc01g088575.1	24298	0.7182105731687947
Solyc01g106590.4	22910	0.7241174056336498
Solyc01g098420.3	18815	0.6090265291291659
Solyc01g098440.3	10663	0.2104657233425382
Solyc01g098460.4	17777	0.5365259402507443
Solyc03g005555.1	14354	0.5242574055214697
Solyc02g065160.2	14682	0.3221337408367051
Solyc04g017640.1	17799	0.5590998763463966
Solyc03g150111.1	16837	0.4347726283831228
Solyc01g106880.3	3626	0.16179364382121197
Solyc02g036430.2	21052	0.7023853404541618
Solyc02g037510.3	4669	0.12499833114895605
Solyc01g098610.4	14	0.0015722210843067154
Solyc03g005590.2	21627	0.6072561485469106
Solyc02g065180.3	13470	0.2823760852746663
Solyc04g025740.2	31079	1
Solyc03g058950.3	11104	0.27426630667601515
Solyc01g106950.3	26631	0.8735200653015792
Solyc02g076780.3	3161	0.022518714269766225
Solyc01g098810.4	19687	0.6348365769902251
Solyc01g098810.4	19690	0.6348365769902251
Solyc03g116230.4	1816	0.03112637233724883
Solyc03g005630.3	3993	0.06969992925025792
Solyc01g098840.3	9532	0.15886501228057204
Solyc03g082590.4	24117	0.6748708232736653
Solyc01g098880.3	27319	0.9095747680631062
Solyc01g098900.3	1188	0.04857181875682824
Solyc01g098950.3	23621	0.7393301274360617
Solyc03g150113.1	5	0.00012248854616410404
Solyc03g044090.4	16232	0.5107705973194676
Solyc04g017780.3	30286	1
Solyc02g038727.1	2275	0.04254146187422797
Solyc04g025650.3	25441	0.7921822736629791
Solyc02g076780.3	4321	0.08579940773963544
Solyc01g107080.3	28446	0.9486510782243573
Solyc03g097180.3	10115	0.25021665557718686
Solyc03g005690.3	24385	0.7754592632192944
Solyc02g038750.3	20179	0.5701201135220002
Solyc01g107170.2	4211	0.1439264555523268
Solyc01g099030.4	81	0.0009590019601979745
Solyc03g097250.4	714	0.0027380231380400286
Solyc02g038802.1	5370	0.03644029561939691
Solyc01g107240.4	2689	0.010221422136595833
Solyc04g047750.3	15856	0.41979076804604143
Solyc02g038802.1	17542	0.4733209787890317
Solyc04g025650.3	7348	0.24237967376143077
Solyc04g050400.1	20687	0.7142018505313773
Solyc03g082630.3	25498	0.799869019895607
Solyc01g107510.3	1395	0.003376646996868507
Solyc01g099100.4	426	0.006007966601246803
Solyc01g099100.4	1284	0.024914290876169476
Solyc03g005730.4	2820	0.02180207622388945
Solyc01g107520.3	0	2.9741899793591212e-06
Solyc03g044100.4	0	4.5521629961857664e-06
Solyc04g050403.1	18716	0.4356293770886145
Solyc03g097280.4	0	4.0250704387326776e-05
Solyc01g107640.3	24193	0.8176697440767567
Solyc04g047750.3	24099	0.7563394859410041
Solyc01g107700.4	4102	0.0905192333421713
Solyc02g038814.1	9577	0.3486994504546687
Solyc02g038815.1	2041	0.016219968003356556
Solyc01g107870.3	15453	0.48538076596835444
Solyc01g107870.3	14986	0.26746480707090536
Solyc03g044100.4	5	3.080411050050519e-05
Solyc02g038818.1	29207	1.0
Solyc01g107900.3	10258	0.4007617880406188
Solyc04g025657.1	2140	0.04938938891204152
Solyc03g078105.1	10837	0.23751331923314523
Solyc01g107960.4	266	0.01375692078263468
Solyc01g099270.2	24316	0.7274174694428657
Solyc01g107970.1	9430	0.3140966361114035
Solyc04g025560.4	15505	0.4905863825657111
Solyc03g078230.3	9232	0.1993184057073385
Solyc02g076860.3	22461	0.7168114835968311
Solyc03g116250.2	0	6.385058355792522e-06
Solyc03g044140.3	87	0.0015722210843067154
Solyc01g099300.3	20374	0.6386965001054185
Solyc01g099300.3	15569	0.3922392495539557
Solyc02g065260.4	39	0.0004728375554256589
Solyc03g005810.4	12219	0.19729600874498965
Solyc01g108070.4	15132	0.530764715465854
Solyc03g116340.3	3336	0.04573785087935088
Solyc03g044140.3	1742	0.06740236259689263
Solyc03g005810.4	3122	0.027320259623795074
Solyc02g065260.4	4027	0.0703645832321919
Solyc03g097280.4	6287	0.12445067296309024
Solyc02g076890.1	27383	0.8260804644143873
Solyc01g108110.4	6049	0.180434794564588
Solyc03g116360.2	16573	0.6104458063248639
Solyc02g076890.1	10126	0.2855819550280293
Solyc01g108120.3	14722	0.5569008395146915
Solyc02g065280.3	358	0.0020538903409196936
Solyc03g097280.4	10922	0.23513545964234694
Solyc03g116360.2	5062	0.148142690836658
Solyc03g061590.4	19159	0.5583365375081784
Solyc02g076920.3	1236	0.03572145208990409
Solyc02g060605.1	5099	0.1531688449105083
Solyc02g076950.2	7	5.276892124181249e-05
Solyc03g005820.3	1937	0.016029072971852364
Solyc03g097280.4	6623	0.09468734347500926
Solyc01g108418.1	453	0.010171517287266812
Solyc02g086360.3	21934	0.6447367025414535
Solyc02g065280.3	15194	0.4875732656390316
Solyc01g108418.1	14067	0.4412420459610127
Solyc04g050510.3	28815	0.9873785512460885
Solyc04g018005.1	30519	1
Solyc03g005830.4	705	0.0030354386698138963
Solyc02g061620.2	23227	0.7418931621619056
Solyc04g047885.1	31357	1.0
Solyc01g099670.3	3492	0.11307572882525442
Solyc02g086410.3	15610	0.490976577540546
Solyc01g108460.1	18108	0.584718366001791
Solyc03g005850.2	13667	0.43173796930133135
Solyc04g025530.3	11612	0.40779387321039406
Solyc04g150153.1	1718	0.030654238632874357
Solyc01g108470.3	28526	0.9432854698323231
Solyc03g062725.1	262	0.004117845371439038
Solyc03g044230.1	9418	0.3064794807091883
Solyc04g050545.1	786	0.021535445879853142
Solyc01g108510.3	1124	0.010383901135997785
Solyc03g062740.4	47	0.00020117573783830027
Solyc02g065310.1	5802	0.1170443369299891
Solyc03g116500.4	27371	0.873721222743655
Solyc02g086452.1	20696	0.5956754816433603
Solyc01g099950.1	15592	0.40925543591916846
Solyc01g100010.3	24125	0.8200618957260325
Solyc02g086540.3	4003	0.08705723966386288
Solyc04g050570.3	4448	0.1397564416856018
Solyc03g005880.3	10069	0.16143526648882656
Solyc02g061670.1	14579	0.36380163788220765
Solyc01g100110.4	17529	0.5210368600487008
Solyc01g100170.3	9829	0.2628071092630463
Solyc03g150116.1	31711	1
Solyc01g100270.4	4674	0.08579940773963544
Solyc01g108790.3	669	0.025919507455885657
Solyc01g100400.3	929	0.010543296594136033
Solyc01g100400.3	929	0.010543296594136033
Solyc02g065480.2	20370	0.6206808732344373
Solyc01g100410.3	5663	0.09150582143587295
Solyc01g100410.3	6806	0.13414524476764947
Solyc03g005910.3	23185	0.6552767220067215
Solyc01g100430.3	12838	0.22303759590429784
Solyc04g050570.3	21273	0.6669915473520786
Solyc03g044300.3	359	0.0041569261944842655
Solyc04g050577.1	9158	0.2629099047128449
Solyc01g100520.3	8416	0.1579954706666462
Solyc02g065490.4	22526	0.710753008839516
Solyc04g025510.4	8252	0.28739022824092564
Solyc01g100590.3	9730	0.1678565091259413
Solyc03g097440.3	109	0.0048566304571059545
Solyc03g005920.4	6	8.190301814113096e-06
Solyc01g100640.4	27420	0.9095747680631062
Solyc03g116680.3	1623	0.033238265865257514
Solyc03g097440.3	686	0.01711117105190608
Solyc01g100650.3	1905	0.014873974127707482
Solyc03g063180.1	22135	0.6176346198239593
Solyc03g044370.3	11876	0.32247288678822084
Solyc02g065490.4	12540	0.4265992775909634
Solyc02g061860.1	17201	0.4517132315390443
Solyc02g061880.1	276	0.004117845371439038
Solyc04g077420.4	20155	0.6338715838241455
Solyc03g097440.3	5	0.0004294756744605122
Solyc02g077180.1	11563	0.24911835292383255
Solyc03g044410.1	1894	0.04938938891204152
Solyc02g061960.3	22239	0.6951534582889682
Solyc03g082970.4	15871	0.3642076735060207
Solyc03g097460.3	1242	0.03306307860387557
Solyc02g065550.4	37	0.00032943554780206623
Solyc03g063240.3	19169	0.5583365375081784
Solyc03g116740.3	3390	0.04598847292628334
Solyc02g062020.3	1313	0.02550385256741993
Solyc04g025490.1	30881	1
Solyc01g108970.4	2535	0.06243574707022048
Solyc02g077220.3	1426	0.028380481624185383
Solyc02g062020.3	22184	0.6673539989711764
Solyc02g065550.4	5169	0.1417931688804554
Solyc03g097490.4	13933	0.3922392495539557
Solyc01g109130.3	14455	0.46498553040243185
Solyc04g050730.3	3237	0.1111698100550093
Solyc02g065620.3	142	0.00205110881107086
Solyc01g109220.4	17988	0.6265502299383361
Solyc03g116790.4	23193	0.6748708232736653
Solyc02g086770.3	2634	0.1439264555523268
Solyc04g050755.1	23270	0.7614820224237978
Solyc02g065660.4	18472	0.5347184895278999
